p,Filename,Neg,Pos,$m$Prec,TN,FP,FN,TP,Prec,Rec,FP/P,$\hat{p}
0.79,BRFC_5_Fold_alpha_balanced_Hard_Test_Transformed_100,1523,1601,0.512483994878361,587925,12890,88766,23985,0.6504406779661017,0.21272538602761837,0.11432271110677511,0.051677069815546144
0.81,BRFC_5_Fold_alpha_balanced_Hard_Test_Transformed_98,1517,1609,0.5147152911068458,587937,12878,88778,23973,0.6505386556674174,0.21261895681634752,0.11421628189550426,0.05164343592603908
0.83,BRFC_5_Fold_alpha_balanced_Hard_Test_Transformed_95,1514,1605,0.5145880089772363,587932,12883,88774,23977,0.650488334237656,0.21265443322010447,0.11426062740020045,0.051656048634604226
0.8,BRFC_5_Fold_alpha_0_5_Hard_Test,1601,1683,0.5124847746650426,588719,12096,89361,23390,0.6591331792819703,0.2074482709687719,0.1072806449610203,0.049730508460324625
0.8,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_100,1601,1683,0.5124847746650426,588719,12096,89361,23390,0.6591331792819703,0.2074482709687719,0.1072806449610203,0.049730508460324625
0.82,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_98,1593,1690,0.5147730734084679,588733,12082,89383,23368,0.659181946403385,0.20725315074810866,0.10715647754787097,0.04968005762606402
0.83,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_95,1597,1681,0.5128126906650396,588721,12094,89361,23390,0.6591703302897081,0.2074482709687719,0.10726290675914182,0.049727705636199035
0.8,BRFC_5_Fold_alpha_0_5_Hard_Test,1572,1700,0.519559902200489,588653,12162,89140,23611,0.660022922315713,0.20940834227634345,0.10786600562300999,0.050132713722346636
0.8,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_100,1572,1700,0.519559902200489,588653,12162,89140,23611,0.660022922315713,0.20940834227634345,0.10786600562300999,0.050132713722346636
0.82,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_98,1567,1708,0.5215267175572519,588666,12149,89161,23590,0.6600632362405215,0.20922209115661947,0.1077507073107999,0.05008506571221162
0.83,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_95,1568,1699,0.5200489745944291,588654,12161,89140,23611,0.6600413731410041,0.20940834227634345,0.10785713652207075,0.050131312310283845
0.8,BRFC_5_Fold_alpha_0_5_Hard_Test,1593,1670,0.5117989580140975,588527,12288,89173,23578,0.6573914013271622,0.2091156619453486,0.10898351234135396,0.05026304504418652
0.8,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_100,1593,1670,0.5117989580140975,588527,12288,89173,23578,0.6573914013271622,0.2091156619453486,0.10898351234135396,0.05026304504418652
0.82,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_98,1590,1661,0.5109197170101507,588547,12268,89185,23566,0.6576435787241167,0.20900923273407776,0.1088061303225692,0.0502181998581771
0.84,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_95,120,138,0.5348837209302325,588647,12168,89313,23438,0.6582598438465427,0.2078739878138553,0.10791922022864542,0.049898677907859956
0.8,BRFC_5_Fold_alpha_0_5_Hard_Test,1544,1740,0.5298416565164433,588656,12159,89164,23587,0.6598500531528003,0.20919548385380174,0.10783939832019228,0.050094875596651184
0.8,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_100,1544,1740,0.5298416565164433,588656,12159,89164,23587,0.6598500531528003,0.20919548385380174,0.10783939832019228,0.050094875596651184
0.82,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_98,1551,1734,0.5278538812785388,588682,12133,89172,23579,0.6602542562724014,0.20912453104628784,0.1076088016957721,0.050047227586516176
0.83,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_95,1539,1737,0.5302197802197802,588656,12159,89164,23587,0.6598500531528003,0.20919548385380174,0.10783939832019228,0.050094875596651184
0.25,"RFC_5_Fold"" + write_filename_features_Test",9424,5612,0.37323756318169726,583279,17536,97394,15357,0.46687745112941964,0.13620278312387474,0.15552855407047386,0.04609664698149856
0.64,"RFC_5_Fold"" + write_filename_features_Test_Transformed_100",2018,1249,0.38230792776247324,581626,19189,96370,16381,0.46052853528254145,0.14528474248565423,0.17018917792303395,0.04984822707359936
0.72,"RFC_5_Fold"" + write_filename_features_Test_Transformed_98",1706,1043,0.3794106947981084,581650,19165,96385,16366,0.46061186006585797,0.14515170597156565,0.16997631950049225,0.04979357200315038
0.77,"RFC_5_Fold"" + write_filename_features_Test_Transformed_95",1587,938,0.3714851485148515,581231,19584,96087,16664,0.45972191569190024,0.14779469805145853,0.17369247279403288,0.05079838445217401
0.8,BRFC_5_Fold_alpha_0_5_Hard_Test,1511,1701,0.5295765877957659,588553,12262,89206,23545,0.6575529924316474,0.20882298161435375,0.10875291571693377,0.05018036173248165
0.8,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_100,1511,1701,0.5295765877957659,588553,12262,89206,23545,0.6575529924316474,0.20882298161435375,0.10875291571693377,0.05018036173248165
0.82,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_98,1515,1699,0.5286247666459241,588574,12241,89222,23529,0.6577858540676544,0.20868107599932595,0.10856666459720977,0.050128509486158254
0.83,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_95,1506,1697,0.5298157976896659,588554,12261,89206,23545,0.657571356755851,0.20882298161435375,0.10874404661599453,0.05017896032041885
