p,Filename,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}
0.64,LRC_Medium_Tomek_0_alpha_balanced_v1_Test_Transformed_100,1759,531,0.2318777292576419,158588,21657,22305,11520,0.34722850167284564,0.34057649667405765,0.15498201522866353
0.65,LRC_Medium_Tomek_0_alpha_balanced_v1_Test_Transformed_98,1476,460,0.23760330578512398,159875,20370,22706,11119,0.35310743434215125,0.32872135994087215,0.1470967440556827
0.66,LRC_Medium_Tomek_0_alpha_balanced_v1_Test_Transformed_95,1368,422,0.23575418994413408,159562,20683,22612,11213,0.3515487835465262,0.33150036954915,0.14899799131125332
0.75,BRFC_Medium_Tomek_0_alpha_0_5_v1_Train,1605,1902,0.542343883661249,409328,11242,14297,64629,0.8518274439509167,0.8188556369257279,0.15189511027115332
0.75,BRFC_Medium_Tomek_0_alpha_0_5_v1_Train_Transformed_100,1605,1902,0.542343883661249,409328,11242,14297,64629,0.8518274439509167,0.8188556369257279,0.15189511027115332
0.75,BRFC_Medium_Tomek_0_alpha_0_5_v1_Train_Transformed_98,1553,1923,0.5532220943613348,409961,10609,15032,63894,0.8576030495416292,0.8095431163368219,0.1491563496003972
0.75,BRFC_Medium_Tomek_0_alpha_0_5_v1_Train_Transformed_95,1434,1700,0.5424377791959157,409895,10675,14854,64072,0.8571849037419562,0.8117983934318223,0.14964484200073674
0.68,BRFC_Medium_Tomek_0_alpha_0_5_v1_Test,1471,491,0.2502548419979613,160683,19562,21741,12084,0.3818492068507868,0.35725055432372504,0.1478301490166768
0.68,BRFC_Medium_Tomek_0_alpha_0_5_v1_Test_Transformed_100,1471,491,0.2502548419979613,160683,19562,21741,12084,0.3818492068507868,0.35725055432372504,0.1478301490166768
0.69,BRFC_Medium_Tomek_0_alpha_0_5_v1_Test_Transformed_98,1384,459,0.2490504612045578,160734,19511,21747,12078,0.38234828579568836,0.3570731707317073,0.14756388097351333
0.7,BRFC_Medium_Tomek_0_alpha_0_5_v1_Test_Transformed_95,1340,449,0.2509782001117943,160715,19530,21742,12083,0.3822161768892544,0.3572209903917221,0.14767599383379268
0.77,BRFC_Medium_Tomek_0_alpha_balanced_v1_Train,1546,2353,0.6034880738650936,407478,13092,16682,62244,0.826218540936604,0.7886374578719306,0.15082403062286784
0.77,BRFC_Medium_Tomek_0_alpha_balanced_v1_Train_Transformed_100,1546,2353,0.6034880738650936,407478,13092,16682,62244,0.826218540936604,0.7886374578719306,0.15082403062286784
0.77,BRFC_Medium_Tomek_0_alpha_balanced_v1_Train_Transformed_98,1490,2333,0.6102537274391839,407927,12643,17024,61902,0.8303977463277216,0.7843042850264805,0.14924043435783269
0.77,BRFC_Medium_Tomek_0_alpha_balanced_v1_Train_Transformed_95,1433,2282,0.6142664872139973,407838,12732,16946,61980,0.8295856087375522,0.785292552517548,0.1495747713695405
0.68,BRFC_Medium_Tomek_0_alpha_balanced_v1_Test,1426,522,0.2679671457905544,159671,20574,21872,11953,0.3674793248685707,0.3533776792313378,0.1519456252627645
0.68,BRFC_Medium_Tomek_0_alpha_balanced_v1_Test_Transformed_100,1426,522,0.2679671457905544,159671,20574,21872,11953,0.3674793248685707,0.3533776792313378,0.1519456252627645
0.69,BRFC_Medium_Tomek_0_alpha_balanced_v1_Test_Transformed_98,1284,476,0.27045454545454545,160098,20147,21999,11826,0.36987458167829107,0.3496230598669623,0.14935768673798291
0.7,BRFC_Medium_Tomek_0_alpha_balanced_v1_Test_Transformed_95,1198,438,0.26772616136919314,160162,20083,22021,11804,0.3701822059146361,0.3489726533628973,0.14895594898864858
0.5,AdaBoost_Medium_Tomek_0_v1_Train,416477,74523,0.15177800407331976,416515,4055,74524,4402,0.5205155492491427,0.05577376276512176,0.016931066515047166
0.55,AdaBoost_Medium_Tomek_0_v1_Train_Transformed_100,6570,2137,0.2454347077064431,372982,47588,52803,26123,0.3543975797370813,0.3309809188353648,0.14757075131732786
0.59,AdaBoost_Medium_Tomek_0_v1_Train_Transformed_98,3986,1316,0.24820822331195774,374039,46531,53156,25770,0.3564266054411419,0.326508374933482,0.14474790588913625
0.6,AdaBoost_Medium_Tomek_0_v1_Train_Transformed_95,3772,1253,0.24935323383084576,371089,49481,52194,26732,0.35075380840539017,0.33869700732331554,0.15257980043884237
0.5,AdaBoost_Medium_Tomek_0_v1_Test,178511,32090,0.1523734455202017,178533,1712,32091,1734,0.5031921067904818,0.051263858093126384,0.016097538188443034
0.58,AdaBoost_Medium_Tomek_0_v1_Test_Transformed_100,2620,802,0.23436586791350086,159414,20831,22571,11254,0.3507558048932523,0.33271249076127124,0.14988088008595318
0.58,AdaBoost_Medium_Tomek_0_v1_Test_Transformed_98,1873,575,0.23488562091503268,158526,21719,22300,11525,0.34667909998796775,0.3407243163340724,0.15529499696361004
0.61,AdaBoost_Medium_Tomek_0_v1_Test_Transformed_95,1616,472,0.2260536398467433,159945,20300,22719,11106,0.3536266955358849,0.3283370288248337,0.1467090204138833
0.7,Bagging_Medium_Tomek_0_v1_Train,10395,9352,0.47359092520382845,404482,16088,22886,56040,0.7769520851818988,0.7100321820439399,0.14440155676922337
0.7,Bagging_Medium_Tomek_0_v1_Train_Transformed_100,10395,9352,0.47359092520382845,404482,16088,22886,56040,0.7769520851818988,0.7100321820439399,0.14440155676922337
0.7,Bagging_Medium_Tomek_0_v1_Train_Transformed_98,10395,9352,0.47359092520382845,404482,16088,22886,56040,0.7769520851818988,0.7100321820439399,0.14440155676922337
0.7,Bagging_Medium_Tomek_0_v1_Train_Transformed_95,10395,9352,0.47359092520382845,404482,16088,22886,56040,0.7769520851818988,0.7100321820439399,0.14440155676922337
0.68,Bagging_Medium_Tomek_0_v1_Test,373,109,0.22614107883817428,159320,20925,22678,11147,0.347561736093789,0.3295491500369549,0.1498201522866352
0.68,Bagging_Medium_Tomek_0_v1_Test_Transformed_100,373,109,0.22614107883817428,159320,20925,22678,11147,0.347561736093789,0.3295491500369549,0.1498201522866352
0.68,Bagging_Medium_Tomek_0_v1_Test_Transformed_98,373,109,0.22614107883817428,159320,20925,22678,11147,0.347561736093789,0.3295491500369549,0.1498201522866352
0.68,Bagging_Medium_Tomek_0_v1_Test_Transformed_95,373,109,0.22614107883817428,159320,20925,22678,11147,0.347561736093789,0.3295491500369549,0.1498201522866352
0.51,RUSBoost_Medium_Tomek_0_v1_Train,172875,43875,0.20242214532871972,420570,0,78926,0,,0.0,0.0
0.28,RUSBoost_Medium_Tomek_0_v1_Train_Transformed_100,11773,3305,0.2191935269929699,368133,52437,60721,18205,0.257707879165369,0.23065909839596585,0.14142655797043419
0.58,RUSBoost_Medium_Tomek_0_v1_Train_Transformed_98,3754,1105,0.22741304795225356,363403,57167,59366,19560,0.25492981610124205,0.24782707852925526,0.15360883770841008
0.61,RUSBoost_Medium_Tomek_0_v1_Train_Transformed_95,3208,942,0.22698795180722892,364247,56323,59622,19304,0.25525275364618455,0.2445835339431873,0.15140661787081378
0.51,RUSBoost_Medium_Tomek_0_v1_Test,73958,18728,0.20205856332132144,180245,0,33825,0,,0.0,0.0
0.32,RUSBoost_Medium_Tomek_0_v1_Test_Transformed_100,4520,1281,0.22082399586278229,155424,24821,25408,8417,0.2532342499548709,0.24883961566888396,0.1552669687485402
0.58,RUSBoost_Medium_Tomek_0_v1_Test_Transformed_98,1487,452,0.2331098504383703,156468,23777,25716,8109,0.2543122373455435,0.2397339246119734,0.14895127761947027
0.61,RUSBoost_Medium_Tomek_0_v1_Test_Transformed_95,1279,385,0.23137019230769232,156260,23985,25648,8177,0.25424413904607923,0.24174427198817441,0.15024057551268277
0.51,EEC_Medium_Tomek_0_v1_Train,68078,15699,0.18739033386251597,350002,70568,47604,31322,0.3074099519089214,0.3968527481438309,0.20398561750244246
0.49,EEC_Medium_Tomek_0_v1_Train_Transformed_100,10571,3260,0.2357024076350228,376051,44519,55032,23894,0.3492611053454753,0.3027392747637027,0.13696405977225043
0.57,EEC_Medium_Tomek_0_v1_Train_Transformed_98,8153,2430,0.2296135311348389,373104,47466,54029,24897,0.34405704572778906,0.31544738109114867,0.14487203100725532
0.59,EEC_Medium_Tomek_0_v1_Train_Transformed_95,8053,2386,0.22856595459335186,372960,47610,53973,24953,0.34388049005691607,0.316156906469351,0.145272434614091
0.51,EEC_Medium_Tomek_0_v1_Test,28956,6802,0.1902231668437832,150001,30244,20511,13314,0.305661416961293,0.3936141906873614,0.20347549866865977
0.52,EEC_Medium_Tomek_0_v1_Test_Transformed_100,3717,1072,0.22384631447066194,160011,20234,23200,10625,0.34430798146407854,0.31411677753141165,0.14415378147334984
0.57,EEC_Medium_Tomek_0_v1_Test_Transformed_98,3594,1043,0.22492991158076342,160070,20175,23219,10606,0.3445632045742503,0.3135550628233555,0.14378941467744197
0.59,EEC_Medium_Tomek_0_v1_Test_Transformed_95,3554,1028,0.22435617634220864,160011,20234,23200,10625,0.34430798146407854,0.31411677753141165,0.14415378147334984
0.69,KBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_v1_Train,4470,1518,0.2535070140280561,372974,47596,49780,29146,0.3797920304396549,0.36928261916225325,0.15363886797892276
0.71,KBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_v1_Train_Transformed_100,4306,1469,0.25437229437229436,372914,47656,49764,29162,0.3796245671587388,0.3694853406988825,0.15379102134952033
0.73,KBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_v1_Train_Transformed_98,3614,1313,0.26649076517150394,375462,45108,50666,28260,0.38518155053974484,0.35805691407140866,0.14688405913160466
0.73,KBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_v1_Train_Transformed_95,3373,1180,0.2591697781682407,373468,47102,49953,28973,0.38084784751889583,0.3670906925474495,0.15230352195012573
0.69,KBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_v1_Test,1865,642,0.2560829676904667,159332,20913,22084,11741,0.35955778771360325,0.347110125646711,0.1525388891484094
0.71,KBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_v1_Test_Transformed_100,1786,604,0.25271966527196654,159253,20992,22046,11779,0.3594336456012938,0.34823355506282333,0.15308543934227123
0.73,KBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_v1_Test_Transformed_98,1542,562,0.2671102661596958,160076,20169,22368,11457,0.3622652248150256,0.33871396895787137,0.14773672163311066
0.73,KBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_v1_Test_Transformed_95,1449,498,0.25577812018489987,159079,21166,22001,11824,0.35841163989087604,0.3495639320029564,0.15410846919232027
0.29,KBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_v1_Train,4687,1624,0.25732847409285375,375201,45369,50291,28635,0.38693854386249393,0.36280820008615666,0.14815734260134214
0.29,KBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_v1_Train_Transformed_100,4760,1635,0.25566849100860045,373595,46975,49684,29242,0.3836676856869202,0.37049894838202874,0.15258780851097906
0.4,KBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_v1_Train_Transformed_98,3172,1082,0.2543488481429243,373982,46588,49830,29096,0.3844405686803023,0.36864911436028686,0.15152073289876195
0.43,KBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_v1_Train_Transformed_95,2857,984,0.25618328560270764,373860,46710,49790,29136,0.38414682382722887,0.36915591820185994,0.15184505982029886
0.29,KBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_v1_Test,2019,696,0.256353591160221,160263,19982,22340,11485,0.36498554040741094,0.3395417590539542,0.14699397393375999
0.29,KBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_v1_Test_Transformed_100,2111,696,0.2479515496971856,159253,20992,21994,11831,0.36044846601468483,0.3497708795269771,0.15332835053954313
0.41,KBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_v1_Test_Transformed_98,1317,453,0.2559322033898305,160123,20122,22281,11544,0.36455504326406873,0.3412860310421286,0.14792357640024292
0.44,KBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_v1_Test_Transformed_95,1207,410,0.2535559678416821,159583,20662,22101,11724,0.3620082751806336,0.34660753880266076,0.15128696220862334
0.34,OBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v1_Train,6074,2244,0.26977638855494107,375276,45294,50457,28469,0.3859523067120372,0.3607049641436282,0.14767485625510515
0.35,OBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v1_Train_Transformed_100,5820,2150,0.2697616060225847,375045,45525,50369,28557,0.38547825382684053,0.36181993259508904,0.14831350000800808
0.51,OBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v1_Train_Transformed_98,3250,1182,0.2666967509025271,374043,46527,50019,28907,0.383209162976907,0.3662544662088539,0.15102022839021734
0.54,OBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v1_Train_Transformed_95,2972,1062,0.263262270699058,374578,45992,50209,28717,0.3843847461483891,0.36384714796138157,0.14956876531543797
0.34,OBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v1_Test,2700,895,0.24895688456189152,160288,19957,22416,11409,0.36373780526684946,0.3372949002217295,0.14652216564675105
0.43,OBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v1_Test_Transformed_100,2072,706,0.25413966882649386,159079,21166,22002,11823,0.3583921913365061,0.34953436807095345,0.15410379782314196
0.52,OBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v1_Test_Transformed_98,1434,507,0.26120556414219476,159778,20467,22256,11569,0.36112498439255836,0.3420251293422025,0.14965198299621618
0.55,OBFC_Medium_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v1_Test_Transformed_95,1311,467,0.2626546681664792,159942,20303,22307,11518,0.36196222620282203,0.34051736881005173,0.14864763862288036
0.38,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Train,6680,2320,0.2577777777777778,374920,45650,50051,28875,0.3874538745387454,0.36584902313559536,0.14920039399714913
0.41,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Train_Transformed_100,5784,2044,0.2611139499233521,375404,45166,50229,28697,0.3885165779889796,0.36359374604059497,0.147875058058523
0.52,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Train_Transformed_98,3521,1207,0.2552876480541455,375860,44710,50355,28571,0.3898827799838976,0.3619973139396397,0.14670988356263112
0.54,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Train_Transformed_95,3202,1121,0.2593106638908166,374977,45593,50067,28859,0.3876188685327459,0.3656463015989661,0.1490542466806541
0.38,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Test,2849,985,0.2569118414188837,160086,20159,22296,11529,0.3638285786417571,0.34084257206208424,0.14802634652216565
0.42,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Test_Transformed_100,2476,864,0.25868263473053893,159526,20719,22113,11712,0.36113595017113254,0.3462527716186253,0.15149717382164712
0.52,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Test_Transformed_98,1562,552,0.261116367076632,159367,20878,22042,11783,0.36076666360491105,0.34835181079083516,0.15257158873265755
0.55,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Test_Transformed_95,1352,485,0.2640174197060425,159899,20346,22237,11588,0.3628734264420367,0.3425868440502587,0.14917550334002896
0.33,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Train,7142,2574,0.2649238369699465,376406,44164,50808,28118,0.38900417808029664,0.35625776043382407,0.14470986754648685
0.39,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Train_Transformed_100,5735,2103,0.2683082418984435,377135,43435,51099,27827,0.39048861946058205,0.35257076248637964,0.14266780915162483
0.55,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Train_Transformed_98,3423,1265,0.26983788395904434,375899,44671,50636,28290,0.38774139608832114,0.3584370169525885,0.14606923779169403
0.57,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Train_Transformed_95,3139,1121,0.2631455399061033,373780,46790,49856,29070,0.3832059056156077,0.3683196918632643,0.15187308807277736
0.33,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Test,3179,1067,0.25129533678756477,160711,19534,22624,11201,0.3644379372051407,0.33114560236511453,0.14357453169523987
0.45,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Test_Transformed_100,2296,774,0.2521172638436482,160516,19729,22564,11261,0.3633752823491449,0.33291943828529197,0.14476573083570796
0.55,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Test_Transformed_98,1572,523,0.2496420047732697,159423,20822,22216,11609,0.35795997656563167,0.34320768662232076,0.15149717382164712
0.58,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Test_Transformed_95,1385,480,0.257372654155496,159455,20790,22230,11595,0.35803612783696154,0.34279379157427936,0.15128229083944505
0.61,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v1_Train,5735,2168,0.27432620523851703,376302,44268,51146,27780,0.38557628247834774,0.35197526797253126,0.1442413953264891
0.66,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v1_Train_Transformed_100,5234,1995,0.2759717803292295,376051,44519,51064,27862,0.3849352730688993,0.3530142158477561,0.14490806733187053
0.68,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v1_Train_Transformed_98,3980,1429,0.26418931410611945,373375,47195,50023,28903,0.37981287287445137,0.36620378582469654,0.15234956836491184
0.69,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v1_Train_Transformed_95,3444,1291,0.27265047518479407,374555,46015,50470,28456,0.3821084717541056,0.36054025289511693,0.1490922850233035
0.61,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v1_Test,2553,909,0.26256499133448874,160872,19373,22655,11170,0.36571391153455785,0.3302291204730229,0.14267762881300508
0.64,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v1_Test_Transformed_100,2596,906,0.25870930896630495,159038,21207,21984,11841,0.3582970225127088,0.3500665188470066,0.15437940860466204
0.68,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v1_Test_Transformed_98,1819,643,0.2611697806661251,159082,21163,22007,11818,0.35832752190655226,0.34938654841093864,0.1540664268697155
0.69,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v1_Test_Transformed_95,1601,561,0.25948196114708605,159233,21012,22061,11764,0.35892116182572614,0.347790096082779,0.15310879618816275
0.64,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Train,6414,2281,0.2623346751006326,371622,48948,49285,29641,0.37716474315743936,0.3755543167017206,0.15733659528805036
0.67,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Train_Transformed_100,5704,2080,0.2672147995889003,373824,46746,50081,28845,0.3815930467912847,0.3654689202544155,0.15133454522158335
0.68,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Train_Transformed_98,3702,1368,0.2698224852071006,375250,45320,50621,28305,0.38444821731748724,0.3586270683931784,0.1473985777663885
0.68,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Train_Transformed_95,3517,1290,0.2683586436446848,373475,47095,49977,28949,0.38068749671242963,0.36678661024250564,0.1522414593910662
0.64,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Test,2734,915,0.2507536311318169,158790,21455,21844,11981,0.35832635482713243,0.35420546932742053,0.1561918998458448
0.67,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Test_Transformed_100,2513,837,0.24985074626865672,158855,21390,21877,11948,0.3583898254244406,0.35322985957132297,0.1557341056663708
0.68,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Test_Transformed_98,1649,583,0.26120071684587814,160209,20036,22348,11477,0.36419890204042776,0.3393052475979305,0.14720885691596206
0.69,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Test_Transformed_95,1492,511,0.255117324013979,160429,19816,22422,11403,0.36525833626957943,0.33711751662971173,0.14583547437754005
0.54,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Train,8143,2879,0.26120486300127016,372728,47842,50151,28775,0.37556939060521816,0.3645820135316626,0.15338861572465046
0.63,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Train_Transformed_100,6466,2428,0.27299302900832023,377079,43491,51774,27152,0.38435513780558583,0.34401844765983325,0.14142855998846837
0.69,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Train_Transformed_98,4350,1610,0.2701342281879195,375070,45500,51005,27921,0.3802862941120388,0.35376175151407646,0.1469901660874161
0.69,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Train_Transformed_95,3911,1430,0.2677401235723647,372328,48242,49988,28938,0.37494169473956984,0.366647239186073,0.1545157518778929
0.54,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Test,3580,1221,0.25432201624661527,159340,20905,22226,11599,0.35684838789072115,0.3429120473022912,0.15183818377166347
0.63,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Test_Transformed_100,3062,1052,0.2557122022362664,158443,21802,21938,11887,0.35284514233132475,0.35142645971914266,0.15737375624795627
0.69,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Test_Transformed_98,1937,676,0.25870646766169153,159553,20692,22315,11510,0.3574312154524564,0.3402808573540281,0.150427430279815
0.7,OBFC_Medium_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Test_Transformed_95,1722,592,0.25583405358686256,159522,20723,22305,11520,0.35728685296033247,0.34057649667405765,0.15061895641612558
0.24,LRC_Easy_Tomek_0_alpha_0_5_v1_Train,10754,3492,0.24512143759651833,368154,52416,57781,21145,0.2874485121191936,0.2679091807515901,0.1472704486122011
0.42,LRC_Easy_Tomek_0_alpha_0_5_v1_Train_Transformed_100,4074,1340,0.24750646472109347,368850,51720,58018,20908,0.2878779534063997,0.26490636799026934,0.1454025657863126
0.53,LRC_Easy_Tomek_0_alpha_0_5_v1_Train_Transformed_98,3599,1189,0.24832915622389307,366074,54496,57125,21801,0.28573862668256944,0.2762207637533893,0.15274796995371334
0.59,LRC_Easy_Tomek_0_alpha_0_5_v1_Train_Transformed_95,2864,907,0.24051975603288253,368393,52177,57854,21072,0.28767628227006514,0.26698426374071915,0.1466458189855374
0.24,LRC_Easy_Tomek_0_alpha_0_5_v1_Test,4591,1435,0.23813474941918353,157655,22590,24777,9048,0.2859852076616727,0.26749445676274947,0.14779277806325034
0.43,LRC_Easy_Tomek_0_alpha_0_5_v1_Test_Transformed_100,1913,591,0.2360223642172524,156790,23455,24507,9318,0.2843194092698258,0.27547671840354765,0.15309478208062782
0.54,LRC_Easy_Tomek_0_alpha_0_5_v1_Test_Transformed_98,1312,436,0.2494279176201373,157820,22425,24852,8973,0.28578253391935793,0.2652771618625277,0.14667164946045685
0.59,LRC_Easy_Tomek_0_alpha_0_5_v1_Test_Transformed_95,1185,370,0.2379421221864952,157618,22627,24765,9060,0.2859216713478714,0.2678492239467849,0.14802167515298734
0.63,LRC_Easy_Tomek_0_alpha_balanced_v1_Train,8099,2686,0.24904960593416783,369791,50779,58358,20568,0.2882812171499853,0.26059853533689786,0.14283798068453002
0.67,LRC_Easy_Tomek_0_alpha_balanced_v1_Train_Transformed_100,5404,1787,0.2485050757891809,369780,50790,58354,20572,0.2882766738600376,0.26064921572105515,0.14286801095504267
0.71,LRC_Easy_Tomek_0_alpha_balanced_v1_Train_Transformed_98,4378,1390,0.24098474341192788,365006,55564,56747,22179,0.28528613508611705,0.28101006005625523,0.15564288803113538
0.74,LRC_Easy_Tomek_0_alpha_balanced_v1_Train_Transformed_95,4258,1435,0.2520639381696821,366068,54502,57138,21788,0.28559444225979813,0.27605605250487797,0.1527339558274741
0.63,LRC_Easy_Tomek_0_alpha_balanced_v1_Test,3463,1102,0.24140197152245346,158314,21931,25025,8800,0.28635579707786923,0.2601626016260163,0.14355584621852666
0.68,LRC_Easy_Tomek_0_alpha_balanced_v1_Test_Transformed_100,2280,724,0.24101198402130491,158314,21931,25025,8800,0.28635579707786923,0.2601626016260163,0.14355584621852666
0.72,LRC_Easy_Tomek_0_alpha_balanced_v1_Test_Transformed_98,1942,605,0.237534354142128,157985,22260,24907,8918,0.2860350246969017,0.26365114560236513,0.1456439482412295
0.75,LRC_Easy_Tomek_0_alpha_balanced_v1_Test_Transformed_95,1832,591,0.24391250515889393,158139,22106,24961,8864,0.28621246367452374,0.2620546932742055,0.14467230345214183
0.69,BRFC_Easy_Tomek_0_alpha_0_5_v1_Train,4684,1771,0.2743609604957397,377740,42830,47898,31028,0.4201034417395543,0.3931277399082685,0.1478650479683521
0.69,BRFC_Easy_Tomek_0_alpha_0_5_v1_Train_Transformed_100,4684,1771,0.2743609604957397,377740,42830,47898,31028,0.4201034417395543,0.3931277399082685,0.1478650479683521
0.7,BRFC_Easy_Tomek_0_alpha_0_5_v1_Train_Transformed_98,4676,1766,0.2741384663148091,377051,43519,47637,31289,0.41825740562506686,0.39643463497453313,0.14976696510082163
0.71,BRFC_Easy_Tomek_0_alpha_0_5_v1_Train_Transformed_95,4326,1638,0.2746478873239437,377659,42911,47868,31058,0.4198785977909665,0.39350784278944834,0.1480872719701459
0.69,BRFC_Easy_Tomek_0_alpha_0_5_v1_Test,2241,661,0.22777394900068917,158322,21923,24486,9339,0.2987332864180155,0.2760975609756098,0.1460363432522072
0.69,BRFC_Easy_Tomek_0_alpha_0_5_v1_Test_Transformed_100,2241,661,0.22777394900068917,158322,21923,24486,9339,0.2987332864180155,0.2760975609756098,0.1460363432522072
0.71,BRFC_Easy_Tomek_0_alpha_0_5_v1_Test_Transformed_98,1787,581,0.24535472972972974,156802,23443,24065,9760,0.29394934192693434,0.2885439763488544,0.15510347082729947
0.73,BRFC_Easy_Tomek_0_alpha_0_5_v1_Test_Transformed_95,1699,559,0.2475642161204606,156802,23443,24065,9760,0.29394934192693434,0.2885439763488544,0.15510347082729947
0.9,BRFC_Easy_Tomek_0_alpha_balanced_v1_Train,9944,3646,0.26828550404709345,377686,42884,50642,28284,0.397425809352518,0.35836099637635255,0.14247961945641208
0.9,BRFC_Easy_Tomek_0_alpha_balanced_v1_Train_Transformed_100,9944,3646,0.26828550404709345,377686,42884,50642,28284,0.397425809352518,0.35836099637635255,0.14247961945641208
0.9,BRFC_Easy_Tomek_0_alpha_balanced_v1_Train_Transformed_98,11185,3843,0.25572265105137076,371933,48637,48498,30428,0.38484790994751156,0.3855256822846717,0.1582895558723193
