p,Filename,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}
0.45,RUSBoost_Easy_Tomek_0_v1_Train_Transformed_100,76,38,0.3333333333333333,420552,18,78923,3,0.14285714285714285,3.8010288117983936e-05,4.204237871774749e-05
0.91,RUSBoost_Easy_Tomek_0_v1_Train_Transformed_98,1389,596,0.3002518891687657,407862,12708,74393,4533,0.2629197842352532,0.05743354534627373,0.03451679292727069
0.35,RUSBoost_Easy_Tomek_0_v1_Train_Transformed_95,71,30,0.297029702970297,343245,77325,57716,21210,0.21525346323641345,0.2687327369941464,0.19726884699777375
0.51,RUSBoost_Easy_Tomek_0_v1_Test,16690,5249,0.23925429600255252,180243,2,33823,2,0.5,5.9127864005912786e-05,1.8685476713224646e-05
0.43,RUSBoost_Easy_Tomek_0_v1_Test_Transformed_100,72,47,0.3949579831932773,180240,5,33822,3,0.375,8.869179600886918e-05,3.737095342644929e-05
0.92,RUSBoost_Easy_Tomek_0_v1_Test_Transformed_98,394,180,0.313588850174216,175022,5223,32061,1764,0.2524688707599828,0.05215077605321508,0.03263885644882515
0.94,RUSBoost_Easy_Tomek_0_v1_Test_Transformed_95,426,193,0.31179321486268174,175115,5130,32092,1733,0.25251347807081453,0.05123429416112343,0.03205960667071519
0.54,EEC_Easy_Tomek_0_v1_Train,3624,1843,0.3371135906347174,420570,0,78926,0,,0.0,0.0
1.0,EEC_Easy_Tomek_0_v1_Train_Transformed_100,718,421,0.36962247585601404,420570,0,78926,0,,0.0,0.0
1.0,EEC_Easy_Tomek_0_v1_Train_Transformed_98,3624,1843,0.3371135906347174,420570,0,78926,0,,0.0,0.0
0.99,EEC_Easy_Tomek_0_v1_Train_Transformed_95,171,86,0.3346303501945525,413901,6669,75643,3283,0.32988344051446944,0.04159592529711375,0.019924083476143953
0.54,EEC_Easy_Tomek_0_v1_Test,1600,805,0.33471933471933474,180245,0,33825,0,,0.0,0.0
1.0,EEC_Easy_Tomek_0_v1_Test_Transformed_100,313,178,0.3625254582484725,180245,0,33825,0,,0.0,0.0
0.93,EEC_Easy_Tomek_0_v1_Test_Transformed_98,406,208,0.33876221498371334,177639,2606,32533,1292,0.3314520266803489,0.03819660014781966,0.018208997057037418
1.0,EEC_Easy_Tomek_0_v1_Test_Transformed_95,2938,1466,0.33287920072661215,180245,0,33825,0,,0.0,0.0
0.85,KBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_v1_Train,66,65,0.4961832061068702,420465,105,78850,76,0.4198895027624309,0.0009629272989889263,0.0003623652641862998
0.92,KBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_v1_Train_Transformed_100,62,60,0.4918032786885246,420496,74,78869,57,0.4351145038167939,0.0007221954742416948,0.00026226436247737717
1.0,KBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_v1_Train_Transformed_98,1184,983,0.4536225196123673,420570,0,78926,0,,0.0,0.0
1.0,KBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_v1_Train_Transformed_95,3336,2420,0.42043085476025016,420570,0,78926,0,,0.0,0.0
0.85,KBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_v1_Test,23,22,0.4888888888888889,180206,39,33801,24,0.38095238095238093,0.0007095343680709534,0.0002942962582332882
0.87,KBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_v1_Test_Transformed_100,131,109,0.45416666666666666,179876,369,33608,217,0.3703071672354949,0.006415373244641537,0.0027374223384874106
0.98,KBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_v1_Test_Transformed_98,311,218,0.4120982986767486,179422,823,33299,526,0.3899184581171238,0.015550628233555063,0.006301677021535012
1.0,KBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_v1_Test_Transformed_95,1646,1006,0.3793363499245852,180245,0,33825,0,,0.0,0.0
0.51,KBFC_Easy_Tomek_0_alpha_0_5_gamma_0_0_v1_Train,34,39,0.5342465753424658,420461,109,78815,111,0.5045454545454545,0.0014063806603654056,0.0004404439675192594
0.81,KBFC_Easy_Tomek_0_alpha_0_5_gamma_0_0_v1_Train_Transformed_100,21,22,0.5116279069767442,420497,73,78841,85,0.5379746835443038,0.001076958163342878,0.0003163188494001954
0.99,KBFC_Easy_Tomek_0_alpha_0_5_gamma_0_0_v1_Train_Transformed_98,101,90,0.4712041884816754,419590,980,78095,831,0.45886250690226393,0.01052884980868155,0.0036256546598971763
1.0,KBFC_Easy_Tomek_0_alpha_0_5_gamma_0_0_v1_Train_Transformed_95,2736,2117,0.43622501545435816,420570,0,78926,0,,0.0,0.0
0.5,KBFC_Easy_Tomek_0_alpha_0_5_gamma_0_0_v1_Test,35,31,0.4696969696969697,180166,79,33779,46,0.368,0.001359940872135994,0.0005839211472882702
0.79,KBFC_Easy_Tomek_0_alpha_0_5_gamma_0_0_v1_Test_Transformed_100,25,22,0.46808510638297873,179993,252,33663,162,0.391304347826087,0.004789356984478936,0.001933946839818751
0.9,KBFC_Easy_Tomek_0_alpha_0_5_gamma_0_0_v1_Test_Transformed_98,120,87,0.42028985507246375,178865,1380,32997,828,0.375,0.024478935698447894,0.010314383145700004
0.98,KBFC_Easy_Tomek_0_alpha_0_5_gamma_0_0_v1_Test_Transformed_95,86,57,0.3986013986013986,178547,1698,32796,1029,0.3773377337733773,0.03042128603104213,0.012738823749240902
0.53,OBFC_Easy_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v1_Train,25,30,0.5454545454545454,420559,11,78889,37,0.7708333333333334,0.0004687935534551352,9.60968656405657e-05
0.81,OBFC_Easy_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v1_Train_Transformed_100,28,35,0.5555555555555556,420439,131,78768,158,0.5467128027681661,0.0020018751742138206,0.0005785832118775726
1.0,OBFC_Easy_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v1_Train_Transformed_98,1030,897,0.4654903995848469,420570,0,78926,0,,0.0,0.0
1.0,OBFC_Easy_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v1_Train_Transformed_95,2933,2205,0.42915531335149865,420570,0,78926,0,,0.0,0.0
0.46,OBFC_Easy_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v1_Test,125,91,0.4212962962962963,179961,284,33658,167,0.37028824833702884,0.004937176644493718,0.002106787499416079
0.76,OBFC_Easy_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v1_Test_Transformed_100,61,57,0.4830508474576271,179883,362,33612,213,0.37043478260869567,0.006297117516629712,0.002686037277526043
0.97,OBFC_Easy_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v1_Test_Transformed_98,90,76,0.4578313253012048,179479,766,33358,467,0.37875101378751014,0.013806356245380636,0.005759798196851497
0.95,OBFC_Easy_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v1_Test_Transformed_95,216,134,0.38285714285714284,177676,2569,32352,1473,0.3644235526966848,0.04354767184035477,0.018881674218713503
0.56,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Train,33,47,0.5875,420554,16,78907,19,0.5428571428571428,0.00024073182474723158,7.007063119624582e-05
0.82,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Train_Transformed_100,23,33,0.5892857142857143,420551,19,78898,28,0.5957446808510638,0.0003547626891011834,9.409484760638724e-05
1.0,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Train_Transformed_98,1031,878,0.45992666317443687,420570,0,78926,0,,0.0,0.0
0.99,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Train_Transformed_95,275,244,0.4701348747591522,417694,2876,76776,2150,0.42777556705133307,0.027240706484555153,0.0100621426397809
0.52,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Test,43,34,0.44155844155844154,180163,82,33791,34,0.29310344827586204,0.0010051736881005174,0.0005418788246835147
0.81,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Test_Transformed_100,27,27,0.5,180155,90,33784,41,0.31297709923664124,0.0012121212121212121,0.0006119493623581071
0.92,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Test_Transformed_98,149,109,0.42248062015503873,178858,1387,32995,830,0.37437979251240416,0.024538063562453808,0.01035642546830476
0.99,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Test_Transformed_95,137,94,0.4069264069264069,178710,1535,32886,939,0.3795472918350849,0.027760532150776052,0.011556967347129443
0.47,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Train,20,26,0.5652173913043478,420553,17,78900,26,0.6046511627906976,0.0003294224970225274,8.608677546967344e-05
0.88,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Train_Transformed_100,23,26,0.5306122448979592,420531,39,78874,52,0.5714285714285714,0.0006588449940450548,0.00018218364111023913
0.97,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Train_Transformed_98,293,254,0.4643510054844607,418863,1707,77710,1216,0.41601094765651725,0.015406836783822821,0.0058518987139036145
1.0,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Train_Transformed_95,3089,2198,0.41573671269150747,420570,0,78926,0,,0.0,0.0
0.42,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Test,201,139,0.4088235294117647,179919,326,33637,188,0.3657587548638132,0.005558019216555802,0.002401083757649367
0.88,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Test_Transformed_100,32,25,0.43859649122807015,180179,66,33788,37,0.3592233009708738,0.0010938654841093865,0.0004811510253655346
0.91,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Test_Transformed_98,254,178,0.41203703703703703,178154,2091,32649,1176,0.35996326905417814,0.03476718403547672,0.01526136310552623
0.97,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Test_Transformed_95,267,169,0.3876146788990826,178073,2172,32592,1233,0.36211453744493394,0.036452328159645234,0.01590601205213248
0.76,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v1_Train,29,33,0.532258064516129,420546,24,78907,19,0.4418604651162791,0.00024073182474723158,8.608677546967344e-05
0.91,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v1_Train_Transformed_100,61,60,0.49586776859504134,420441,129,78806,120,0.4819277108433735,0.0015204115247193573,0.0004985024905104345
1.0,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v1_Train_Transformed_98,1265,973,0.43476318141197495,420570,0,78926,0,,0.0,0.0
1.0,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v1_Train_Transformed_95,3345,2402,0.41795719505829126,420570,0,78926,0,,0.0,0.0
0.75,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v1_Test,21,22,0.5116279069767442,180214,31,33808,17,0.3541666666666667,0.0005025868440502587,0.00022422572055869576
0.87,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v1_Test_Transformed_100,73,62,0.45925925925925926,180038,207,33678,147,0.4152542372881356,0.00434589800443459,0.0016536646891203812
0.99,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v1_Test_Transformed_98,194,130,0.4012345679012346,179627,618,33422,403,0.39471106758080315,0.011914264597191427,0.004769467931050591
1.0,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v1_Test_Transformed_95,1575,983,0.3842845973416732,180245,0,33825,0,,0.0,0.0
0.77,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Train,118,119,0.5021097046413502,420420,150,78820,106,0.4140625,0.0013430301801687656,0.0005125166167496836
0.87,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Train_Transformed_100,102,114,0.5277777777777778,420337,233,78750,176,0.43031784841075793,0.002229936902921724,0.0008188253759789868
1.0,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Train_Transformed_98,1261,997,0.44154118689105404,420570,0,78926,0,,0.0,0.0
1.0,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Train_Transformed_95,3246,2327,0.4175488964650996,420570,0,78926,0,,0.0,0.0
0.75,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Test,167,132,0.4414715719063545,180001,244,33690,135,0.3562005277044855,0.003991130820399113,0.0017704489185780352
0.86,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Test_Transformed_100,108,106,0.4953271028037383,179993,252,33688,137,0.35218508997429304,0.004050258684405026,0.001817162610361097
0.98,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Test_Transformed_98,158,131,0.4532871972318339,179448,797,33333,492,0.3816912335143522,0.014545454545454545,0.006021394870836643
1.0,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Test_Transformed_95,1627,993,0.3790076335877863,180245,0,33825,0,,0.0,0.0
0.66,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Train,27,30,0.5263157894736842,420521,49,78892,34,0.40963855421686746,0.00043078326533715124,0.00016616749683681152
0.94,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Train_Transformed_100,26,36,0.5806451612903226,420504,66,78881,45,0.40540540540540543,0.000570154321769759,0.00022222400179380816
0.98,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Train_Transformed_98,417,325,0.4380053908355795,418934,1636,77742,1184,0.4198581560283688,0.015001393710564326,0.005645690856383234
1.0,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Train_Transformed_95,3145,2226,0.41444796127350586,420570,0,78926,0,,0.0,0.0
0.65,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Test,27,23,0.46,180217,28,33801,24,0.46153846153846156,0.0007095343680709534,0.0002429111972719204
0.84,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Test_Transformed_100,335,232,0.4091710758377425,179383,862,33308,517,0.3749093546047861,0.015284552845528456,0.006441818096884197
0.99,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Test_Transformed_98,147,95,0.3925619834710744,179596,649,33425,400,0.3813155386081983,0.011825572801182557,0.0049002662680431635
0.98,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Test_Transformed_95,253,159,0.3859223300970874,178258,1987,32680,1145,0.365581098339719,0.03385070214338507,0.014630728266454897
0.79,LRC_Hard_Tomek_0_alpha_0_5_v2_Train,51,98,0.6577181208053692,420390,180,78330,596,0.7680412371134021,0.007551377239439475,0.0015535659945224787
0.83,LRC_Hard_Tomek_0_alpha_0_5_v2_Train_Transformed_100,61,114,0.6514285714285715,420259,311,78037,889,0.7408333333333333,0.011263715378962572,0.0024024216410141424
0.99,LRC_Hard_Tomek_0_alpha_0_5_v2_Train_Transformed_98,52,98,0.6533333333333333,420256,314,78031,895,0.7402812241521919,0.01133973595519854,0.0024204398033217485
1.0,LRC_Hard_Tomek_0_alpha_0_5_v2_Train_Transformed_95,1043,2107,0.6688888888888889,420570,0,78926,0,,0.0,0.0
0.78,LRC_Hard_Tomek_0_alpha_0_5_v2_Test,21,42,0.6666666666666666,180132,113,33518,307,0.7309523809523809,0.009076127124907614,0.001961975054888588
0.75,LRC_Hard_Tomek_0_alpha_0_5_v2_Test_Transformed_100,39,79,0.6694915254237288,179853,392,32987,838,0.6813008130081301,0.02477457501847746,0.005745784089316579
0.92,LRC_Hard_Tomek_0_alpha_0_5_v2_Test_Transformed_98,30,60,0.6666666666666666,179947,298,33133,692,0.6989898989898989,0.020458240946045824,0.0046246554865231
0.97,LRC_Hard_Tomek_0_alpha_0_5_v2_Test_Transformed_95,37,69,0.6509433962264151,179738,507,32803,1022,0.6684107259646828,0.030214338507021436,0.007142523473630121
0.96,LRC_Hard_Tomek_0_alpha_balanced_v2_Train,196,435,0.6893819334389857,420416,154,78480,446,0.7433333333333333,0.005650862833540278,0.0012012108205070712
0.97,LRC_Hard_Tomek_0_alpha_balanced_v2_Train_Transformed_100,218,447,0.6721804511278195,420394,176,78407,519,0.7467625899280576,0.006575779844411221,0.001391402533754024
1.0,LRC_Hard_Tomek_0_alpha_balanced_v2_Train_Transformed_98,533,1179,0.6886682242990654,420570,0,78926,0,,0.0,0.0
1.0,LRC_Hard_Tomek_0_alpha_balanced_v2_Train_Transformed_95,1387,2441,0.6376698014629049,420570,0,78926,0,,0.0,0.0
0.95,LRC_Hard_Tomek_0_alpha_balanced_v2_Test,110,196,0.6405228758169934,180085,160,33435,390,0.7090909090909091,0.011529933481152993,0.0025692530480683888
0.97,LRC_Hard_Tomek_0_alpha_balanced_v2_Test_Transformed_100,87,184,0.6789667896678967,180150,95,33582,243,0.7189349112426036,0.0071840354767184035,0.0015789227822674825
1.0,LRC_Hard_Tomek_0_alpha_balanced_v2_Test_Transformed_98,232,519,0.6910785619174434,180245,0,33825,0,,0.0,0.0
1.0,LRC_Hard_Tomek_0_alpha_balanced_v2_Test_Transformed_95,588,1054,0.6419001218026796,180245,0,33825,0,,0.0,0.0
0.75,BRFC_Hard_Tomek_0_alpha_0_5_v2_Train,812,1482,0.6460331299040977,415945,4625,8255,70671,0.938575754356141,0.8954083571953475,0.15074394990150072
0.75,BRFC_Hard_Tomek_0_alpha_0_5_v2_Train_Transformed_100,812,1482,0.6460331299040977,415945,4625,8255,70671,0.938575754356141,0.8954083571953475,0.15074394990150072
0.81,BRFC_Hard_Tomek_0_alpha_0_5_v2_Train_Transformed_98,65,129,0.6649484536082474,418824,1746,19323,59603,0.971539878400626,0.7551757342320655,0.12282180437881385
0.75,BRFC_Hard_Tomek_0_alpha_0_5_v2_Train_Transformed_95,812,1482,0.6460331299040977,415945,4625,8255,70671,0.938575754356141,0.8954083571953475,0.15074394990150072
0.87,BRFC_Hard_Tomek_0_alpha_0_5_v2_Test,231,470,0.6704707560627675,179006,1239,30442,3383,0.7319342276070965,0.10001478196600148,0.02159106834213108
0.87,BRFC_Hard_Tomek_0_alpha_0_5_v2_Test_Transformed_100,231,470,0.6704707560627675,179006,1239,30442,3383,0.7319342276070965,0.10001478196600148,0.02159106834213108
0.9,BRFC_Hard_Tomek_0_alpha_0_5_v2_Test_Transformed_98,226,460,0.6705539358600583,179008,1237,30453,3372,0.7316120633543068,0.09968957871396895,0.0215303405428131
0.92,BRFC_Hard_Tomek_0_alpha_0_5_v2_Test_Transformed_95,231,467,0.669054441260745,179006,1239,30442,3383,0.7319342276070965,0.10001478196600148,0.02159106834213108
0.74,BRFC_Hard_Tomek_0_alpha_balanced_v2_Train,762,1437,0.6534788540245566,415231,5339,7673,71253,0.9302929809901818,0.9027823530902365,0.153338565273796
0.74,BRFC_Hard_Tomek_0_alpha_balanced_v2_Train_Transformed_100,762,1437,0.6534788540245566,415231,5339,7673,71253,0.9302929809901818,0.9027823530902365,0.153338565273796
0.74,BRFC_Hard_Tomek_0_alpha_balanced_v2_Train_Transformed_98,764,1440,0.6533575317604355,415249,5321,7688,71238,0.9304980472576706,0.9025923016496465,0.1532724986786681
0.74,BRFC_Hard_Tomek_0_alpha_balanced_v2_Train_Transformed_95,760,1436,0.6539162112932605,415237,5333,7678,71248,0.9303613167757016,0.9027190026100398,0.15331654307542003
0.88,BRFC_Hard_Tomek_0_alpha_balanced_v2_Test,217,410,0.6539074960127592,179241,1004,30951,2874,0.7411036616812791,0.08496674057649667,0.018115569673471294
0.88,BRFC_Hard_Tomek_0_alpha_balanced_v2_Test_Transformed_100,217,410,0.6539074960127592,179241,1004,30951,2874,0.7411036616812791,0.08496674057649667,0.018115569673471294
0.91,BRFC_Hard_Tomek_0_alpha_balanced_v2_Test_Transformed_98,209,406,0.6601626016260163,179243,1002,30955,2870,0.7412190082644629,0.08484848484848485,0.018087541458401458
0.94,BRFC_Hard_Tomek_0_alpha_balanced_v2_Test_Transformed_95,206,401,0.6606260296540363,179246,999,30958,2867,0.7415933781686498,0.08475979305247598,0.01805951324333162
0.51,AdaBoost_Hard_Tomek_0_v2_Train,7142,8508,0.5436421725239616,420570,0,78926,0,,0.0,0.0
0.83,AdaBoost_Hard_Tomek_0_v2_Train_Transformed_100,83,168,0.6693227091633466,420305,265,78252,674,0.7177848775292864,0.008539644730507057,0.0018798949340935664
0.96,AdaBoost_Hard_Tomek_0_v2_Train_Transformed_98,89,169,0.6550387596899225,419950,620,77610,1316,0.6797520661157025,0.01667384638775562,0.003875906914169483
1.0,AdaBoost_Hard_Tomek_0_v2_Train_Transformed_95,1190,2163,0.6450939457202505,420570,0,78926,0,,0.0,0.0
0.51,AdaBoost_Hard_Tomek_0_v2_Test,3101,3592,0.5366801135514717,180245,0,33825,0,,0.0,0.0
0.82,AdaBoost_Hard_Tomek_0_v2_Test_Transformed_100,42,81,0.6585365853658537,180042,203,33345,480,0.7027818448023426,0.014190687361419069,0.003190545148783108
0.99,AdaBoost_Hard_Tomek_0_v2_Test_Transformed_98,30,64,0.6808510638297872,180075,170,33423,402,0.7027972027972028,0.01188470066518847,0.0026720231699911244
1.0,AdaBoost_Hard_Tomek_0_v2_Test_Transformed_95,521,932,0.6414315209910529,180245,0,33825,0,,0.0,0.0
0.87,Bagging_Hard_Tomek_0_v2_Train,21,50,0.704225352112676,418294,2276,36992,41934,0.9485184347432708,0.5313078073131794,0.08850921729102935
0.87,Bagging_Hard_Tomek_0_v2_Train_Transformed_100,21,50,0.704225352112676,418294,2276,36992,41934,0.9485184347432708,0.5313078073131794,0.08850921729102935
0.87,Bagging_Hard_Tomek_0_v2_Train_Transformed_98,21,50,0.704225352112676,418294,2276,36992,41934,0.9485184347432708,0.5313078073131794,0.08850921729102935
0.87,Bagging_Hard_Tomek_0_v2_Train_Transformed_95,21,50,0.704225352112676,418294,2276,36992,41934,0.9485184347432708,0.5313078073131794,0.08850921729102935
1.0,Bagging_Hard_Tomek_0_v2_Test,1048,2035,0.6600713590658449,180245,0,33825,0,,0.0,0.0
1.0,Bagging_Hard_Tomek_0_v2_Test_Transformed_100,1048,2035,0.6600713590658449,180245,0,33825,0,,0.0,0.0
1.0,Bagging_Hard_Tomek_0_v2_Test_Transformed_98,1048,2035,0.6600713590658449,180245,0,33825,0,,0.0,0.0
1.0,Bagging_Hard_Tomek_0_v2_Test_Transformed_95,1048,2035,0.6600713590658449,180245,0,33825,0,,0.0,0.0
0.51,RUSBoost_Hard_Tomek_0_v2_Train,126444,53094,0.2957256959529459,420570,0,78926,0,,0.0,0.0
0.84,RUSBoost_Hard_Tomek_0_v2_Train_Transformed_100,86,156,0.6446280991735537,420353,217,78293,633,0.7447058823529412,0.00802017079289461,0.001701715329051684
0.95,RUSBoost_Hard_Tomek_0_v2_Train_Transformed_98,91,170,0.6513409961685823,419880,690,77464,1462,0.679368029739777,0.018523680409497503,0.0043083428095520284
1.0,RUSBoost_Hard_Tomek_0_v2_Train_Transformed_95,1139,2150,0.6536941319550015,420570,0,78926,0,,0.0,0.0
0.51,RUSBoost_Hard_Tomek_0_v2_Test,54052,22734,0.29606959602010785,180245,0,33825,0,,0.0,0.0
0.83,RUSBoost_Hard_Tomek_0_v2_Test_Transformed_100,44,89,0.6691729323308271,180082,163,33418,407,0.7140350877192982,0.012032520325203253,0.002662680431634512
0.99,RUSBoost_Hard_Tomek_0_v2_Test_Transformed_98,28,56,0.6666666666666666,180087,158,33428,397,0.7153153153153153,0.011736881005173689,0.0025926098939599196
1.0,RUSBoost_Hard_Tomek_0_v2_Test_Transformed_95,484,931,0.6579505300353357,180245,0,33825,0,,0.0,0.0
0.58,EEC_Hard_Tomek_0_v2_Train,267,493,0.6486842105263158,420524,46,78864,62,0.5740740740740741,0.0007855459544383347,0.0002162179476912728
0.8,EEC_Hard_Tomek_0_v2_Train_Transformed_100,77,148,0.6577777777777778,419188,1382,77101,1825,0.5690676644839414,0.02312292527177356,0.006420471835610295
0.93,EEC_Hard_Tomek_0_v2_Train_Transformed_98,74,147,0.665158371040724,419185,1385,77100,1826,0.5686701962005606,0.02313559536781289,0.006428479907747009
1.0,EEC_Hard_Tomek_0_v2_Train_Transformed_95,1463,1977,0.5747093023255814,420570,0,78926,0,,0.0,0.0
0.58,EEC_Hard_Tomek_0_v2_Test,139,217,0.6095505617977528,180228,17,33798,27,0.6136363636363636,0.0007982261640798226,0.00020554024384547112
0.91,EEC_Hard_Tomek_0_v2_Test_Transformed_100,75,128,0.6305418719211823,180218,27,33788,37,0.578125,0.0010938654841093865,0.00029896762741159433
0.94,EEC_Hard_Tomek_0_v2_Test_Transformed_98,90,138,0.6052631578947368,179717,528,33162,663,0.5566750629722922,0.019600886917960088,0.005563600691362638
1.0,EEC_Hard_Tomek_0_v2_Test_Transformed_95,660,856,0.5646437994722955,180245,0,33825,0,,0.0,0.0
0.95,KBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_v2_Train,585,1212,0.674457429048414,418947,1623,74038,4888,0.7507295346336968,0.06193142944023516,0.0130351394205359
0.95,KBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_v2_Train_Transformed_100,595,1164,0.6617396247868107,418775,1795,73642,5284,0.746433112021472,0.06694878747180903,0.014172285663949262
0.97,KBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_v2_Train_Transformed_98,562,1177,0.6768257619321449,418982,1588,74112,4814,0.7519525148391127,0.06099384233332489,0.01281691945481045
0.98,KBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_v2_Train_Transformed_95,542,1160,0.681551116333725,419073,1497,74308,4618,0.7551921504497138,0.058510503509616604,0.012242340279001233
0.95,KBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_v2_Test,275,488,0.6395806028833552,179515,730,31813,2012,0.7337709700948213,0.05948263118994827,0.012808894286915494
0.96,KBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_v2_Test_Transformed_100,261,536,0.6725219573400251,179666,579,32148,1677,0.7433510638297872,0.04957871396895787,0.0105386088662587
0.97,KBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_v2_Test_Transformed_98,261,465,0.640495867768595,179521,724,31824,2001,0.7343119266055046,0.059157427937915744,0.01272948101088429
0.98,KBFC_Hard_Tomek_0_alpha_balanced_gamma_0_0_v2_Test_Transformed_95,246,461,0.652050919377652,179548,697,31888,1937,0.7353834472285498,0.057265336289726534,0.01230438641565843
0.71,KBFC_Hard_Tomek_0_alpha_0_5_gamma_0_0_v2_Train,193,386,0.6666666666666666,418415,2155,72247,6679,0.756056146705909,0.08462357144667157,0.017685827313932444
0.76,KBFC_Hard_Tomek_0_alpha_0_5_gamma_0_0_v2_Train_Transformed_100,192,407,0.679465776293823,419104,1466,73707,5219,0.7807030665669409,0.06612523122925272,0.01338349055848295
