p,Filename,Neg,Pos,$m$Prec,TN,FP,FN,TP,Prec,Rec,FP/P,$\hat{p}
0.9,BRFC_5_Fold_alpha_balanced_Hard_Test_Transformed_95,946,1466,0.6077943615257048,594960,5855,98251,14500,0.7123556865634979,0.12860196361894793,0.051928585999237255,0.02852574253818147
0.85,BRFC_5_Fold_alpha_0_5_Hard_Test,967,1581,0.6204866562009419,594829,5986,97676,15075,0.7157779782536442,0.1337016966590097,0.05309043822227741,0.02951513945451437
0.85,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_100,967,1581,0.6204866562009419,594829,5986,97676,15075,0.7157779782536442,0.1337016966590097,0.05309043822227741,0.02951513945451437
0.88,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_98,937,1560,0.6247496996395675,594878,5937,97782,14969,0.7160145412800153,0.13276157195945046,0.05265585227625476,0.029297920584781225
0.89,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_95,945,1564,0.6233559186927062,594836,5979,97690,15061,0.7158269961977186,0.13357752924586036,0.053028354515702744,0.029485709801195685
0.86,BRFC_5_Fold_alpha_0_5_Hard_Test,899,1687,0.6523588553750966,595609,5206,99175,13576,0.7228197210094771,0.12040691435109223,0.046172539489671933,0.02632132136340577
0.86,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_100,899,1687,0.6523588553750966,595609,5206,99175,13576,0.7228197210094771,0.12040691435109223,0.046172539489671933,0.02632132136340577
0.88,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_98,1028,1568,0.6040061633281972,594773,6042,97611,15140,0.7147578132376546,0.13427818822006013,0.05358710787487472,0.0296847103141125
0.9,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_95,894,1675,0.6520046710782406,595615,5200,99181,13570,0.7229621736814065,0.1203536997454568,0.04611932488403651,0.026304504418652234
0.85,BRFC_5_Fold_alpha_0_5_Hard_Test,997,1567,0.6111544461778471,594735,6080,97586,15165,0.7138150152977171,0.1344999157435411,0.05392413371056576,0.02977299927406855
0.85,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_100,997,1567,0.6111544461778471,594735,6080,97586,15165,0.7138150152977171,0.1344999157435411,0.05392413371056576,0.02977299927406855
0.88,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_98,990,1553,0.6106960283130162,594802,6013,97698,15053,0.7145637520174689,0.13350657643834646,0.05332990394763683,0.029522146514828342
0.89,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_95,978,1550,0.6131329113924051,594745,6070,97601,15150,0.7139491046182846,0.1343668792294525,0.05383544270117338,0.02973796397249869
0.85,BRFC_5_Fold_alpha_0_5_Hard_Test,1037,1612,0.6085315213288033,594770,6045,97574,15177,0.715154085383093,0.13460634495481194,0.053613715177692436,0.02974076679662428
0.85,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_100,1037,1612,0.6085315213288033,594770,6045,97574,15177,0.715154085383093,0.13460634495481194,0.053613715177692436,0.02974076679662428
0.88,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_98,1032,1585,0.6056553305311425,594845,5970,97679,15072,0.7162817222697462,0.13367508935619196,0.052948532607249604,0.029488512625321275
0.89,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_95,1017,1587,0.6094470046082949,594783,6032,97588,15163,0.7154045765510734,0.1344821775416626,0.053498416865482346,0.029702928670928826
0.27,"RFC_5_Fold"" + write_filename_features_Test",5008,3969,0.4421298874902529,595884,4931,106741,6010,0.5493099351064802,0.053303296644819115,0.04373353673138154,0.015332849379034315
0.73,"RFC_5_Fold"" + write_filename_features_Test_Transformed_100",1007,791,0.43993325917686316,594850,5965,105972,6779,0.5319365976145637,0.060123635267092974,0.052904187102553416,0.017859595328252747
0.83,"RFC_5_Fold"" + write_filename_features_Test_Transformed_98",821,627,0.4330110497237569,595195,5620,106213,6538,0.5377529198881394,0.05798618194073667,0.049844347278516374,0.017038367859455186
0.89,"RFC_5_Fold"" + write_filename_features_Test_Transformed_95",760,617,0.4480755265068991,594828,5987,105963,6788,0.5313502935420744,0.060203457175546114,0.053099307323216646,0.017903039102199376
0.86,BRFC_5_Fold_alpha_0_5_Hard_Test,949,1568,0.6229638458482321,595648,5167,99136,13615,0.7248961771909275,0.1207528092877225,0.04582664455304166,0.02632132136340577
0.86,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_100,949,1568,0.6229638458482321,595648,5167,99136,13615,0.7248961771909275,0.1207528092877225,0.04582664455304166,0.02632132136340577
0.88,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_98,982,1552,0.6124704025256511,594773,6042,97680,15071,0.7138256050774404,0.13366622025525274,0.05358710787487472,0.02958801288177968
0.89,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_95,974,1557,0.6151718688265507,594709,6106,97583,15168,0.7129829839240387,0.1345265230463588,0.05415473033498594,0.02981364022388959
