p,Filename,Neg,Pos,mPrec,TN,FP,FN,TP,Prec,Rec,$\hat{p}
0.89,AdaBoost_Easy_Tomek_0_v1_Train_Transformed_100,191,123,0.39171974522292996,420197,373,78652,274,0.4234930448222566,0.003471606314775866,0.0012953056681134583
0.99,AdaBoost_Easy_Tomek_0_v1_Train_Transformed_98,398,187,0.31965811965811963,419048,1522,77971,955,0.3855470327008478,0.012099941717558219,0.004958998670660025
0.99,AdaBoost_Easy_Tomek_0_v1_Train_Transformed_95,477,235,0.3300561797752809,416514,4056,76730,2196,0.3512476007677543,0.02782353090236424,0.012516616749683681
0.5,AdaBoost_Easy_Tomek_0_v1_Test,180245,33824,0.1580051291873181,180245,0,33824,1,1.0,2.9563932002956393e-05,4.671369178306161e-06
0.92,AdaBoost_Easy_Tomek_0_v1_Test_Transformed_100,75,39,0.34210526315789475,180141,104,33752,73,0.4124293785310734,0.0021581670362158167,0.0008268323445601906
0.99,AdaBoost_Easy_Tomek_0_v1_Test_Transformed_98,166,76,0.3140495867768595,179503,742,33404,421,0.3619948409286328,0.012446415373244642,0.005432802354370066
0.96,AdaBoost_Easy_Tomek_0_v1_Test_Transformed_95,233,100,0.3003003003003003,177753,2492,32554,1271,0.3377624235981929,0.037575757575757575,0.017578362217966086
0.87,Bagging_Easy_Tomek_0_v1_Train,673,716,0.515478761699064,416890,3680,71464,7462,0.669718183450009,0.09454425664546537,0.02230648493681631
0.87,Bagging_Easy_Tomek_0_v1_Train_Transformed_100,673,716,0.515478761699064,416890,3680,71464,7462,0.669718183450009,0.09454425664546537,0.02230648493681631
0.87,Bagging_Easy_Tomek_0_v1_Train_Transformed_98,673,716,0.515478761699064,416890,3680,71464,7462,0.669718183450009,0.09454425664546537,0.02230648493681631
0.9,Bagging_Easy_Tomek_0_v1_Train_Transformed_95,645,698,0.5197319434102755,416957,3613,71537,7389,0.6716051626976913,0.09361933963459443,0.022026202412031327
0.99,Bagging_Easy_Tomek_0_v1_Test,81,52,0.39097744360902253,179960,285,33555,270,0.4864864864864865,0.007982261640798226,0.0025926098939599196
0.99,Bagging_Easy_Tomek_0_v1_Test_Transformed_100,81,52,0.39097744360902253,179960,285,33555,270,0.4864864864864865,0.007982261640798226,0.0025926098939599196
0.98,Bagging_Easy_Tomek_0_v1_Test_Transformed_98,180,98,0.35251798561151076,179640,605,33297,528,0.46601941747572817,0.015609756097560976,0.005292661279020881
0.99,Bagging_Easy_Tomek_0_v1_Test_Transformed_95,193,109,0.3609271523178808,178920,1325,32873,952,0.4180939833113746,0.028144863266814486,0.01063670761900313
0.51,RUSBoost_Easy_Tomek_0_v1_Train,38494,12255,0.2414825907899663,420568,2,78923,3,0.6,3.8010288117983936e-05,1.001009017089226e-05
0.44,RUSBoost_Easy_Tomek_0_v1_Train_Transformed_100,257,96,0.2719546742209632,420476,94,78885,41,0.3037037037037037,0.0005194739376124471,0.00027027243461409103
0.99,RUSBoost_Easy_Tomek_0_v1_Train_Transformed_98,1336,527,0.28287707997852923,417092,3478,77501,1425,0.29063838466245157,0.018054886856042368,0.009815894421576949
0.99,RUSBoost_Easy_Tomek_0_v1_Train_Transformed_95,1346,481,0.26327312534209085,414310,6260,76502,2424,0.27913403961308153,0.03071231279933102,0.017385524608805675
0.51,RUSBoost_Easy_Tomek_0_v1_Test,16690,5249,0.23925429600255252,180243,2,33823,2,0.5,5.9127864005912786e-05,1.8685476713224646e-05
0.42,RUSBoost_Easy_Tomek_0_v1_Test_Transformed_100,173,41,0.19158878504672897,180168,77,33775,50,0.3937007874015748,0.0014781966001478197,0.0005932638856448825
0.99,RUSBoost_Easy_Tomek_0_v1_Test_Transformed_98,598,202,0.2525,178608,1637,33192,633,0.2788546255506608,0.018713968957871398,0.010604008034754987
0.98,RUSBoost_Easy_Tomek_0_v1_Test_Transformed_95,481,135,0.21915584415584416,176846,3399,32579,1246,0.2682454251883746,0.036836659275683664,0.02169850983323212
0.53,EEC_Easy_Tomek_0_v1_Train,8244,3608,0.3044211947350658,416946,3624,77083,1843,0.3371135906347174,0.023350987000481462,0.010945032592853596
0.95,EEC_Easy_Tomek_0_v1_Train_Transformed_100,1830,944,0.34030281182408073,419852,718,78505,421,0.36962247585601404,0.005334110432557079,0.0022802985409292567
0.94,EEC_Easy_Tomek_0_v1_Train_Transformed_98,2288,1112,0.3270588235294118,416946,3624,77083,1843,0.3371135906347174,0.023350987000481462,0.010945032592853596
0.94,EEC_Easy_Tomek_0_v1_Train_Transformed_95,1620,663,0.290407358738502,413730,6840,75557,3369,0.3300029385836027,0.04268555355649596,0.020438602110927816
0.53,EEC_Easy_Tomek_0_v1_Test,3501,1605,0.31433607520564044,178645,1600,33020,805,0.33471933471933474,0.023798965262379897,0.011234642873826318
0.95,EEC_Easy_Tomek_0_v1_Test_Transformed_100,840,394,0.3192868719611021,179932,313,33647,178,0.3625254582484725,0.005262379896526238,0.0022936422665483253
0.94,EEC_Easy_Tomek_0_v1_Test_Transformed_98,1006,487,0.3261888814467515,178645,1600,33020,805,0.33471933471933474,0.023798965262379897,0.011234642873826318
0.99,EEC_Easy_Tomek_0_v1_Test_Transformed_95,74,34,0.3148148148148148,177307,2938,32359,1466,0.33287920072661215,0.043340724316334074,0.020572709861260335
0.8,KBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_v1_Train,447,305,0.40558510638297873,419379,1191,77931,995,0.45516925892040255,0.012606745559131338,0.004376411422714096
0.91,KBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_v1_Train_Transformed_100,68,46,0.40350877192982454,420434,136,78809,117,0.4624505928853755,0.0014824012366013734,0.0005065105626471483
0.99,KBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_v1_Train_Transformed_98,267,184,0.4079822616407982,419386,1184,77943,983,0.4536225196123673,0.012454704406659403,0.004338373080064705
0.99,KBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_v1_Train_Transformed_95,689,460,0.40034812880765885,417234,3336,76506,2420,0.42043085476025016,0.030661632415173706,0.01152361580473117
0.84,KBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_v1_Test,50,26,0.34210526315789475,180183,62,33779,46,0.42592592592592593,0.001359940872135994,0.0005045078712570655
0.9,KBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_v1_Test_Transformed_100,57,35,0.3804347826086957,180162,83,33770,55,0.39855072463768115,0.0016260162601626016,0.0006446489466062503
0.97,KBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_v1_Test_Transformed_98,284,138,0.32701421800947866,179111,1134,33081,744,0.3961661341853035,0.021995565410199557,0.008772831316858971
0.99,KBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_v1_Test_Transformed_95,407,199,0.32838283828382836,178599,1646,32819,1006,0.3793363499245852,0.029741315594974133,0.01238847106086794
0.52,KBFC_Easy_Tomek_0_alpha_0_5_gamma_0_0_v1_Train,41,30,0.4225352112676056,420502,68,78845,81,0.5436241610738255,0.0010262777791855662,0.00029830068709258935
0.81,KBFC_Easy_Tomek_0_alpha_0_5_gamma_0_0_v1_Train_Transformed_100,21,22,0.5116279069767442,420497,73,78841,85,0.5379746835443038,0.001076958163342878,0.0003163188494001954
0.98,KBFC_Easy_Tomek_0_alpha_0_5_gamma_0_0_v1_Train_Transformed_98,131,106,0.4472573839662447,419489,1081,78005,921,0.46003996003996006,0.011669158452221069,0.004008040104425261
0.99,KBFC_Easy_Tomek_0_alpha_0_5_gamma_0_0_v1_Train_Transformed_95,292,157,0.34966592427616927,417834,2736,76809,2117,0.43622501545435816,0.02682259331525733,0.009715793519868027
0.44,KBFC_Easy_Tomek_0_alpha_0_5_gamma_0_0_v1_Test,136,89,0.39555555555555555,179793,452,33522,303,0.4013245033112583,0.008957871396895788,0.003526883729621152
0.77,KBFC_Easy_Tomek_0_alpha_0_5_gamma_0_0_v1_Test_Transformed_100,71,45,0.3879310344827586,179927,318,33606,219,0.40782122905027934,0.00647450110864745,0.002508525248750409
0.99,KBFC_Easy_Tomek_0_alpha_0_5_gamma_0_0_v1_Test_Transformed_98,75,31,0.29245283018867924,179696,549,33448,377,0.40712742980561556,0.011145602365114561,0.004325687859111506
0.99,KBFC_Easy_Tomek_0_alpha_0_5_gamma_0_0_v1_Test_Transformed_95,165,92,0.35797665369649806,178712,1533,32888,937,0.3793522267206478,0.02770140428677014,0.01153828187041622
0.51,OBFC_Easy_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v1_Train,32,26,0.4482758620689655,420524,46,78846,80,0.6349206349206349,0.0010136076831462383,0.0002522542723064849
0.83,OBFC_Easy_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v1_Train_Transformed_100,27,26,0.49056603773584906,420500,70,78832,94,0.573170731707317,0.00119098902769683,0.00032833095760526613
0.99,OBFC_Easy_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v1_Train_Transformed_98,177,120,0.40404040404040403,419540,1030,78029,897,0.4654903995848469,0.011365076147277196,0.003857888751861877
0.99,OBFC_Easy_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v1_Train_Transformed_95,360,253,0.41272430668841764,417637,2933,76721,2205,0.42915531335149865,0.027937561766718192,0.010286368659608885
0.49,OBFC_Easy_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v1_Test,38,22,0.36666666666666664,180165,80,33772,53,0.39849624060150374,0.0015668883961566888,0.0006212921007147195
0.74,OBFC_Easy_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v1_Test_Transformed_100,109,62,0.36257309941520466,179737,508,33486,339,0.4002361275088548,0.010022172949002218,0.003956649694025319
0.99,OBFC_Easy_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v1_Test_Transformed_98,93,57,0.38,179663,582,33454,371,0.38929695697796435,0.010968218773096823,0.004451814826925772
0.99,OBFC_Easy_Tomek_0_alpha_0_5_gamma_0_0_5_gamma_1_1_0_v1_Test_Transformed_95,239,122,0.3379501385041551,178697,1548,32882,943,0.3785628261742272,0.027878787878787878,0.011636380623160648
0.52,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Train,88,80,0.47619047619047616,420441,129,78771,155,0.545774647887324,0.0019638648860958365,0.0005685731217066804
0.82,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Train_Transformed_100,23,33,0.5892857142857143,420551,19,78898,28,0.5957446808510638,0.0003547626891011834,9.409484760638724e-05
0.99,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Train_Transformed_98,164,139,0.45874587458745875,419539,1031,78048,878,0.45992666317443687,0.011124344322529964,0.003821852427246665
0.98,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Train_Transformed_95,322,211,0.39587242026266417,417419,3151,76532,2394,0.4317403065825068,0.03033220991815118,0.011101189999519515
0.48,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Test,200,121,0.37694704049844235,179792,453,33520,305,0.4023746701846966,0.0090169992609017,0.0035408978371560705
0.73,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Test_Transformed_100,157,65,0.2927927927927928,179651,594,33419,406,0.406,0.012002956393200296,0.004671369178306161
0.99,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Test_Transformed_98,65,37,0.3627450980392157,179678,567,33441,384,0.4037854889589905,0.011352549889135255,0.004442472088569159
0.98,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Test_Transformed_95,243,138,0.36220472440944884,178573,1672,32792,1033,0.3818853974121996,0.030539541759053955,0.012636053627318167
0.47,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Train,20,26,0.5652173913043478,420553,17,78900,26,0.6046511627906976,0.0003294224970225274,8.608677546967344e-05
0.88,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Train_Transformed_100,23,26,0.5306122448979592,420531,39,78874,52,0.5714285714285714,0.0006588449940450548,0.00018218364111023913
0.96,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Train_Transformed_98,303,217,0.4173076923076923,418570,2000,77456,1470,0.42363112391930835,0.018625041177812128,0.006947002578599228
0.99,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Train_Transformed_95,461,286,0.3828647925033467,417481,3089,76728,2198,0.41573671269150747,0.027848871094442895,0.010584669346701474
0.41,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Test,356,181,0.3370577281191806,179718,527,33498,327,0.382903981264637,0.009667405764966741,0.003989349278273462
0.81,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Test_Transformed_100,151,82,0.351931330472103,179718,527,33496,329,0.38434579439252337,0.009726533628972654,0.003998692016630074
0.99,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Test_Transformed_98,122,44,0.26506024096385544,179609,636,33425,400,0.3861003861003861,0.011825572801182557,0.004839538468725184
0.96,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Test_Transformed_95,263,137,0.3425,177806,2439,32423,1402,0.36500911221036186,0.041448632668144865,0.017942729013873965
0.73,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v1_Train,135,127,0.4847328244274809,420369,201,78728,198,0.49624060150375937,0.0025086790157869397,0.0007988051956372023
0.92,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v1_Train_Transformed_100,61,44,0.41904761904761906,420502,68,78850,76,0.5277777777777778,0.0009629272989889263,0.0002882905969216971
0.99,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v1_Train_Transformed_98,305,203,0.39960629921259844,419305,1265,77953,973,0.43476318141197495,0.012328003446266122,0.004480516360491375
0.99,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v1_Train_Transformed_95,574,369,0.391304347826087,417225,3345,76524,2402,0.41795719505829126,0.030433570686465804,0.011505597642423563
0.71,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v1_Test,137,92,0.4017467248908297,180003,242,33642,183,0.43058823529411766,0.00541019955654102,0.001985331900780119
0.86,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v1_Test_Transformed_100,116,84,0.42,179965,280,33616,209,0.4274028629856851,0.006178861788617886,0.002284299528191713
0.97,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v1_Test_Transformed_98,170,88,0.34108527131782945,179287,958,33195,630,0.3967254408060453,0.01862527716186253,0.007418134255150185
0.99,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_1_0_v1_Test_Transformed_95,321,134,0.2945054945054945,178670,1575,32842,983,0.3842845973416732,0.029061345158906134,0.011949362358107162
0.76,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Train,228,159,0.4108527131782946,420302,268,78701,225,0.4563894523326572,0.002850771608848795,0.0009869948908499768
0.86,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Train_Transformed_100,184,116,0.38666666666666666,420235,335,78636,290,0.464,0.0036743278514051137,0.0012512612713615325
0.99,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Train_Transformed_98,307,177,0.365702479338843,419309,1261,77929,997,0.44154118689105404,0.012632085751209995,0.004520556721174945
0.99,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Train_Transformed_95,570,366,0.391025641025641,417324,3246,76599,2327,0.4175488964650996,0.029483313483516203,0.011157246504476512
0.74,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Test,265,157,0.37203791469194314,179834,411,33558,267,0.3938053097345133,0.007893569844789358,0.0031671883028915773
0.85,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Test_Transformed_100,215,110,0.3384615384615385,179885,360,33582,243,0.40298507462686567,0.0071840354767184035,0.0028168356145186154
0.97,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Test_Transformed_98,269,123,0.3137755102040816,179290,955,33202,623,0.39480354879594426,0.018418329637841832,0.007371420563367123
0.99,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_1_0_gamma_1_0_5_v1_Test_Transformed_95,270,132,0.3283582089552239,178618,1627,32832,993,0.3790076335877863,0.0293569844789357,0.012238987247162143
0.65,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Train,76,54,0.4153846153846154,420494,76,78862,64,0.45714285714285713,0.0008108861465169906,0.0002802825247849833
0.93,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Train_Transformed_100,39,34,0.4657534246575342,420478,92,78845,81,0.4682080924855491,0.0010262777791855662,0.0003463491199128722
0.97,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Train_Transformed_98,561,380,0.4038257173219979,418517,2053,77417,1509,0.42363840539023023,0.01911917492334592,0.007131188237743645
0.99,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Train_Transformed_95,593,381,0.39117043121149897,417425,3145,76700,2226,0.41444796127350586,0.02820363378354408,0.010752838861572465
0.65,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Test,27,23,0.46,180217,28,33801,24,0.46153846153846156,0.0007095343680709534,0.0002429111972719204
0.9,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Test_Transformed_100,48,21,0.30434782608695654,180161,84,33767,58,0.4084507042253521,0.0017147080561714708,0.000663334423319475
0.96,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Test_Transformed_98,249,102,0.2905982905982906,179013,1232,33055,770,0.38461538461538464,0.022764227642276424,0.009352081094968935
0.96,OBFC_Easy_Tomek_0_alpha_balanced_gamma_0_0_5_gamma_1_2_0_v1_Test_Transformed_95,437,220,0.334855403348554,177574,2671,32256,1569,0.37004716981132074,0.04638580931263858,0.019806605316018126
0.68,LRC_Hard_Tomek_0_alpha_0_5_v2_Train,123,190,0.6070287539936102,419496,1074,76776,2150,0.6668734491315137,0.027240706484555153,0.006454506142191329
0.74,LRC_Hard_Tomek_0_alpha_0_5_v2_Train_Transformed_100,123,163,0.5699300699300699,419523,1047,76808,2118,0.6691943127962086,0.026835263411296658,0.006336387078174801
0.88,LRC_Hard_Tomek_0_alpha_0_5_v2_Train_Transformed_98,97,141,0.592436974789916,419507,1063,76793,2133,0.6673967459324155,0.027025314851886577,0.006398449637234333
0.99,LRC_Hard_Tomek_0_alpha_0_5_v2_Train_Transformed_95,86,120,0.5825242718446602,419527,1043,76819,2107,0.6688888888888889,0.02669589235486405,0.006306356807662124
0.67,LRC_Hard_Tomek_0_alpha_0_5_v2_Test,62,91,0.5947712418300654,179733,512,32793,1032,0.6683937823834197,0.030509977827050998,0.007212594011304713
0.72,LRC_Hard_Tomek_0_alpha_0_5_v2_Test_Transformed_100,55,69,0.5564516129032258,179703,542,32738,1087,0.667280540208717,0.0321359940872136,0.007609660391460737
0.86,LRC_Hard_Tomek_0_alpha_0_5_v2_Test_Transformed_98,49,69,0.5847457627118644,179719,526,32763,1062,0.6687657430730478,0.03139689578713969,0.007418134255150185
0.96,LRC_Hard_Tomek_0_alpha_0_5_v2_Test_Transformed_95,40,52,0.5652173913043478,179701,544,32734,1091,0.6672782874617736,0.03225424981522543,0.007637688606530574
0.93,LRC_Hard_Tomek_0_alpha_balanced_v2_Train,421,559,0.5704081632653061,419616,954,77059,1867,0.6618220489188231,0.023655069305425335,0.005647692874417413
0.94,LRC_Hard_Tomek_0_alpha_balanced_v2_Train_Transformed_100,404,547,0.5751840168243953,419571,999,77010,1916,0.6572898799313893,0.024275904011352406,0.005835882569630187
0.98,LRC_Hard_Tomek_0_alpha_balanced_v2_Train_Transformed_98,337,436,0.5640362225097024,419779,791,77296,1630,0.6732755059892607,0.020652256544104606,0.004846885660746032
0.99,LRC_Hard_Tomek_0_alpha_balanced_v2_Train_Transformed_95,406,511,0.5572519083969466,419183,1387,76485,2441,0.6376698014629049,0.030927704431999596,0.007663725034835114
0.93,LRC_Hard_Tomek_0_alpha_balanced_v2_Test,180,251,0.5823665893271461,179834,411,33020,805,0.6620065789473685,0.023798965262379897,0.0056803849208202925
0.94,LRC_Hard_Tomek_0_alpha_balanced_v2_Test_Transformed_100,180,228,0.5588235294117647,179811,434,32980,845,0.6606724003127443,0.024981522542498153,0.005974681179053581
0.98,LRC_Hard_Tomek_0_alpha_balanced_v2_Test_Transformed_98,151,202,0.5722379603399433,179911,334,33126,699,0.6766698935140368,0.020665188470066518,0.004825524361190265
0.99,LRC_Hard_Tomek_0_alpha_balanced_v2_Test_Transformed_95,166,228,0.5786802030456852,179657,588,32771,1054,0.6419001218026796,0.03116038433111604,0.007670388190778717
0.59,BRFC_Hard_Tomek_0_alpha_0_5_v2_Train,3428,22,0.006376811594202898,387057,33513,51,78875,0.7018098017581949,0.9993538251019942,0.22500280282524784
0.59,BRFC_Hard_Tomek_0_alpha_0_5_v2_Train_Transformed_100,3428,22,0.006376811594202898,387057,33513,51,78875,0.7018098017581949,0.9993538251019942,0.22500280282524784
0.58,BRFC_Hard_Tomek_0_alpha_0_5_v2_Train_Transformed_98,3429,22,0.006374963778614894,387060,33510,51,78875,0.701828535836633,0.9993538251019942,0.2249967967711453
0.58,BRFC_Hard_Tomek_0_alpha_0_5_v2_Train_Transformed_95,3409,21,0.006122448979591836,387121,33449,52,78874,0.7022070279461909,0.999341155005955,0.22487267165302624
0.81,BRFC_Hard_Tomek_0_alpha_0_5_v2_Test,445,484,0.5209903121636168,177130,3115,27440,6385,0.6721052631578948,0.18876570583887656,0.04437800719390853
0.81,BRFC_Hard_Tomek_0_alpha_0_5_v2_Test_Transformed_100,445,484,0.5209903121636168,177130,3115,27440,6385,0.6721052631578948,0.18876570583887656,0.04437800719390853
0.84,BRFC_Hard_Tomek_0_alpha_0_5_v2_Test_Transformed_98,426,482,0.5308370044052864,177150,3095,27475,6350,0.6723133933298041,0.1877309682187731,0.044121081889101695
0.86,BRFC_Hard_Tomek_0_alpha_0_5_v2_Test_Transformed_95,426,481,0.5303197353914002,177150,3095,27474,6351,0.6723480838450138,0.18776053215077607,0.044125753258280005
0.59,BRFC_Hard_Tomek_0_alpha_balanced_v2_Train,3059,20,0.006495615459564794,390151,30419,49,78877,0.7216824037476212,0.9993791652940729,0.21881256306356808
0.59,BRFC_Hard_Tomek_0_alpha_balanced_v2_Train_Transformed_100,3059,20,0.006495615459564794,390151,30419,49,78877,0.7216824037476212,0.9993791652940729,0.21881256306356808
0.58,BRFC_Hard_Tomek_0_alpha_balanced_v2_Train_Transformed_98,3062,21,0.006811547194291274,390156,30414,50,78876,0.721712874004941,0.9993664951980336,0.218800550955363
0.58,BRFC_Hard_Tomek_0_alpha_balanced_v2_Train_Transformed_95,3055,21,0.0068270481144343306,390160,30410,50,78876,0.7217392895704848,0.9993664951980336,0.2187925428832263
0.81,BRFC_Hard_Tomek_0_alpha_balanced_v2_Test,407,491,0.5467706013363028,177269,2976,27746,6079,0.6713418001104362,0.1797191426459719,0.04229924790956229
0.81,BRFC_Hard_Tomek_0_alpha_balanced_v2_Test_Transformed_100,407,491,0.5467706013363028,177269,2976,27746,6079,0.6713418001104362,0.1797191426459719,0.04229924790956229
0.83,BRFC_Hard_Tomek_0_alpha_balanced_v2_Test_Transformed_98,407,488,0.5452513966480447,177273,2972,27746,6079,0.6716384929842006,0.1797191426459719,0.04228056243284907
0.86,BRFC_Hard_Tomek_0_alpha_balanced_v2_Test_Transformed_95,384,451,0.5401197604790419,177283,2962,27758,6067,0.6719459519326614,0.17936437546193643,0.04217779231092633
0.5,AdaBoost_Hard_Tomek_0_v2_Train,406135,70346,0.1476365269549048,413428,7142,70418,8508,0.5436421725239616,0.10779717710260243,0.03133158223489277
0.78,AdaBoost_Hard_Tomek_0_v2_Train_Transformed_100,203,292,0.5898989898989899,419670,900,77186,1740,0.6590909090909091,0.02204596710843068,0.005285327610231113
0.94,AdaBoost_Hard_Tomek_0_v2_Train_Transformed_98,140,165,0.5409836065573771,419747,823,77272,1654,0.6677432377876463,0.020956338849048475,0.004958998670660025
0.99,AdaBoost_Hard_Tomek_0_v2_Train_Transformed_95,138,215,0.6090651558073654,419380,1190,76763,2163,0.6450939457202505,0.027405417733066418,0.006712766468600349
0.5,AdaBoost_Hard_Tomek_0_v2_Test,174006,30194,0.14786483839373163,177144,3101,30233,3592,0.5366801135514717,0.10619364375461937,0.03126547391040314
0.79,AdaBoost_Hard_Tomek_0_v2_Test_Transformed_100,100,119,0.54337899543379,179867,378,33065,760,0.6678383128295254,0.02246858832224686,0.005316018124912412
0.94,AdaBoost_Hard_Tomek_0_v2_Test_Transformed_98,47,61,0.5648148148148148,179893,352,33105,720,0.6716417910447762,0.021286031042128603,0.005007707759144205
0.99,AdaBoost_Hard_Tomek_0_v2_Test_Transformed_95,80,81,0.5031055900621118,179724,521,32893,932,0.6414315209910529,0.02755358462675536,0.006787499416078853
0.57,Bagging_Hard_Tomek_0_v2_Train,86,22,0.2037037037037037,379382,41188,2787,76139,0.6489469602052383,0.9646884423383929,0.23489076989605523
0.57,Bagging_Hard_Tomek_0_v2_Train_Transformed_100,86,22,0.2037037037037037,379382,41188,2787,76139,0.6489469602052383,0.9646884423383929,0.23489076989605523
0.57,Bagging_Hard_Tomek_0_v2_Train_Transformed_98,86,22,0.2037037037037037,379382,41188,2787,76139,0.6489469602052383,0.9646884423383929,0.23489076989605523
0.57,Bagging_Hard_Tomek_0_v2_Train_Transformed_95,86,22,0.2037037037037037,379382,41188,2787,76139,0.6489469602052383,0.9646884423383929,0.23489076989605523
0.9,Bagging_Hard_Tomek_0_v2_Test,2567,3346,0.5658718078809403,179181,1064,31761,2064,0.659846547314578,0.061019955654101996,0.014612042789741674
0.9,Bagging_Hard_Tomek_0_v2_Test_Transformed_100,2567,3346,0.5658718078809403,179181,1064,31761,2064,0.659846547314578,0.061019955654101996,0.014612042789741674
0.9,Bagging_Hard_Tomek_0_v2_Test_Transformed_98,2567,3346,0.5658718078809403,179181,1064,31761,2064,0.659846547314578,0.061019955654101996,0.014612042789741674
0.9,Bagging_Hard_Tomek_0_v2_Test_Transformed_95,2567,3346,0.5658718078809403,179181,1064,31761,2064,0.659846547314578,0.061019955654101996,0.014612042789741674
0.5,RUSBoost_Hard_Tomek_0_v2_Train,294126,25832,0.0807355965470468,294126,126444,25832,53094,0.2957256959529459,0.6727060791120797,0.35943831382033087
0.78,RUSBoost_Hard_Tomek_0_v2_Train_Transformed_100,230,321,0.5825771324863884,419600,970,77002,1924,0.6648237733241189,0.02437726477966703,0.00579384019091244
0.93,RUSBoost_Hard_Tomek_0_v2_Train_Transformed_98,143,187,0.5666666666666667,419680,890,77102,1824,0.6720707442888725,0.023110255175734232,0.005433476944760318
