p,Filename,Neg,Pos,$m$Prec,TN,FP,FN,TP,Prec,Rec,FP/P,$\hat{p}
0.75,BRFC_5_Fold_alpha_balanced_Medium_Test,3683,1682,0.31351351351351353,558298,42517,83067,29684,0.41113003975014195,0.26327039228033455,0.37708756463357307,0.10118335234582365
0.75,BRFC_5_Fold_alpha_balanced_Medium_Test_Transformed_100,3683,1682,0.31351351351351353,558298,42517,83067,29684,0.41113003975014195,0.26327039228033455,0.37708756463357307,0.10118335234582365
0.76,BRFC_5_Fold_alpha_balanced_Medium_Test_Transformed_98,3521,1642,0.3180321518496998,558492,42323,83133,29618,0.4116984751393503,0.26268503161834483,0.37536695905136097,0.10081898520949709
0.78,BRFC_5_Fold_alpha_balanced_Medium_Test_Transformed_95,3290,1598,0.3269230769230769,558830,41985,83267,29484,0.41254250094446543,0.261496572092487,0.3723692029338986,0.1001575187158581
0.29,LogReg_5_Fold_alpha_0_5_Medium_Test,4493,1920,0.29939186028379855,558958,41857,85257,27494,0.3964470591628095,0.24384706122340377,0.37123395801367615,0.0971893279668594
0.34,LogReg_5_Fold_alpha_0_5_Medium_Test_Transformed_100,3569,1586,0.30766246362754607,559315,41500,85413,27338,0.3971353031755716,0.24246348147688268,0.3680676889783683,0.09647040357864585
0.44,LogReg_5_Fold_alpha_0_5_Medium_Test_Transformed_98,2549,1122,0.3056387905202942,558462,42353,85016,27735,0.3957168131491839,0.24598451454976009,0.3756330320795381,0.09822216865713894
0.48,LogReg_5_Fold_alpha_0_5_Medium_Test_Transformed_95,2271,1010,0.30783297775068574,558217,42598,84917,27834,0.39518968650613356,0.24686255554274464,0.37780596180965137,0.09870425440674023
0.69,LogReg_5_Fold_alpha_balanced_Medium_Test,4033,1811,0.3098904859685147,559432,41383,85579,27172,0.3963532929764423,0.2409912107209692,0.3670300041684774,0.09607380396487501
0.69,LogReg_5_Fold_alpha_balanced_Medium_Test_Transformed_100,3981,1577,0.2837351565311263,556534,44281,84264,28487,0.3914770228671944,0.2526540784560669,0.39273265869038854,0.10197795298542811
0.71,LogReg_5_Fold_alpha_balanced_Medium_Test_Transformed_98,3327,1301,0.28111495246326706,556081,44734,84053,28698,0.39081054581109054,0.2545254587542461,0.3967503614158633,0.10290849059512365
0.73,LogReg_5_Fold_alpha_balanced_Medium_Test_Transformed_95,2913,1263,0.3024425287356322,557677,43138,84783,27968,0.39332827046943997,0.2480510150686025,0.38259527631683976,0.0996488061370637
0.5,AdaBoost_5_Fold_Medium_Test,595109,106736,0.15207916277810626,595175,5640,106739,6012,0.5159629248197735,0.05332103484669759,0.050021729297301136,0.016329253355681184
0.59,AdaBoost_5_Fold_Medium_Test_Transformed_100,6120,2424,0.28370786516853935,555896,44919,83970,28781,0.3905156037991859,0.25526159413220284,0.39839114508962226,0.10328406902795256
0.64,AdaBoost_5_Fold_Medium_Test_Transformed_98,3820,1519,0.2845102079041019,556370,44445,84182,28569,0.3912811241679678,0.25338134473308443,0.39418719124442353,0.10232270035287555
0.67,AdaBoost_5_Fold_Medium_Test_Transformed_95,3232,1383,0.29967497291440953,558036,42779,84916,27835,0.39418528903616845,0.24687142464368386,0.3794112690796534,0.09895931140216882
0.72,BalBag_5_Fold_Medium_Test,700,198,0.22048997772828507,557044,43771,85428,27323,0.3843221650209582,0.24233044496279413,0.3882094172113773,0.09963198919231017
0.72,BalBag_5_Fold_Medium_Test_Transformed_100,700,198,0.22048997772828507,557044,43771,85428,27323,0.3843221650209582,0.24233044496279413,0.3882094172113773,0.09963198919231017
0.72,BalBag_5_Fold_Medium_Test_Transformed_98,700,198,0.22048997772828507,557044,43771,85428,27323,0.3843221650209582,0.24233044496279413,0.3882094172113773,0.09963198919231017
0.72,BalBag_5_Fold_Medium_Test_Transformed_95,700,198,0.22048997772828507,557044,43771,85428,27323,0.3843221650209582,0.24233044496279413,0.3882094172113773,0.09963198919231017
0.52,EEC_5_Fold_Medium_Test,66972,21516,0.2431516137781394,563061,37754,88301,24450,0.39306153945083916,0.21684951796436394,0.3348440368599835,0.08717343595406732
0.54,EEC_5_Fold_Medium_Test_Transformed_100,11978,4778,0.28515158749104796,560499,40316,87357,25394,0.38645563841120073,0.22522194925100442,0.3575666734663107,0.09208678664622473
0.64,EEC_5_Fold_Medium_Test_Transformed_98,9842,3851,0.2812385890601037,560499,40316,87357,25394,0.38645563841120073,0.22522194925100442,0.3575666734663107,0.09208678664622473
0.67,EEC_5_Fold_Medium_Test_Transformed_95,10542,4239,0.2867870915364319,559081,41734,86821,25930,0.38321707259399385,0.22997578735443588,0.3701430585981499,0.09482514581692514
0.51,RUSBoost_5_Fold_Medium_Test,146917,46315,0.23968597333774944,600808,7,112749,2,0.2222222222222222,1.7738201878475578e-05,6.208370657466452e-05,1.2612708565150246e-05
0.44,RUSBoost_5_Fold_Medium_Test_Transformed_100,37639,14347,0.2759781479629131,545124,55691,93458,19293,0.257294889576443,0.17111156442071468,0.49392910040709176,0.10508348211658067
0.7,RUSBoost_5_Fold_Medium_Test_Transformed_98,7957,3834,0.325163260113646,547692,53123,94739,18012,0.2532086877064736,0.15975024611755106,0.4711532491951291,0.09968944708688475
0.75,RUSBoost_5_Fold_Medium_Test_Transformed_95,6437,3093,0.3245540398740818,546944,53871,94344,18407,0.2546694706549711,0.16325354098855,0.477787336697679,0.10129126107465883
0.31,KBFC_5_Fold_alpha_0_5_gamma_0_0_Medium_Test,4321,1721,0.28483945713339953,557338,43477,82893,29858,0.4071452921524511,0.2648136158437619,0.3856019015352414,0.10277255362503258
0.36,KBFC_5_Fold_alpha_0_5_gamma_0_0_Medium_Test_Transformed_100,3392,1477,0.3033477100020538,560227,40588,84187,28564,0.4130610828320222,0.2533369992283882,0.3599790689217834,0.0969104469663633
0.45,KBFC_5_Fold_alpha_0_5_gamma_0_0_Medium_Test_Transformed_98,2708,1091,0.28718083706238484,558352,42463,83304,29447,0.40949798359059936,0.26116841535773516,0.37660863318285426,0.10077554143555047
0.49,KBFC_5_Fold_alpha_0_5_gamma_0_0_Medium_Test_Transformed_95,2431,981,0.28751465416178196,557989,42826,83153,29598,0.4086766817629515,0.2625076495995601,0.3798281168237976,0.10149586723582682
0.7,KBFC_5_Fold_alpha_balanced_gamma_0_0_Medium_Test,4136,1714,0.292991452991453,558426,42389,83642,29109,0.40713026937816443,0.2581706592402728,0.37595231971335064,0.10019815966567913
0.72,KBFC_5_Fold_alpha_balanced_gamma_0_0_Medium_Test_Transformed_100,3992,1695,0.29804818005978545,559268,41547,84017,28734,0.40884449566739234,0.25484474638805865,0.3684845367225124,0.09849264118525827
0.75,KBFC_5_Fold_alpha_balanced_gamma_0_0_Medium_Test_Transformed_98,3460,1441,0.29402162823913486,559182,41633,83973,28778,0.40871454744287117,0.2552349868293851,0.3692472794032869,0.09867482475342154
0.76,KBFC_5_Fold_alpha_balanced_gamma_0_0_Medium_Test_Transformed_95,3237,1359,0.29569190600522194,558083,42732,83499,29252,0.4063680817959547,0.25943894067458384,0.3789944213355092,0.10087924592819725
0.73,BRFC_5_Fold_alpha_0_5_Easy_Test,5244,1946,0.270653685674548,552451,48364,89136,23615,0.32808180163658845,0.2094438186801004,0.42894519782529644,0.10087223886788328
0.73,BRFC_5_Fold_alpha_0_5_Easy_Test_Transformed_100,5244,1946,0.270653685674548,552451,48364,89136,23615,0.32808180163658845,0.2094438186801004,0.42894519782529644,0.10087223886788328
0.76,BRFC_5_Fold_alpha_0_5_Easy_Test_Transformed_98,4915,1843,0.2727138206569991,552692,48123,89226,23525,0.32834133541759714,0.208645599595569,0.42680774449894016,0.1004083714750983
0.79,BRFC_5_Fold_alpha_0_5_Easy_Test_Transformed_95,4591,1775,0.2788250078542256,555020,45795,90098,22653,0.33095196353436185,0.20091174357655364,0.4061604775123946,0.095923852874156
0.92,BRFC_5_Fold_alpha_balanced_Easy_Test,13657,4741,0.2576910533753669,558258,42557,91845,20906,0.3294202921387265,0.18541742423570523,0.3774423286711426,0.08893781374112555
0.92,BRFC_5_Fold_alpha_balanced_Easy_Test_Transformed_100,13657,4741,0.2576910533753669,558258,42557,91845,20906,0.3294202921387265,0.18541742423570523,0.3774423286711426,0.08893781374112555
0.93,BRFC_5_Fold_alpha_balanced_Easy_Test_Transformed_98,13533,4602,0.2537634408602151,554292,46523,90428,22323,0.3242454173081951,0.19798494026660518,0.4126171829961597,0.0964816148751482
0.94,BRFC_5_Fold_alpha_balanced_Easy_Test_Transformed_95,12476,4294,0.25605247465712583,555888,44927,91011,21740,0.32609836950815246,0.19281425441902955,0.39846209789713616,0.09342793799031905
0.26,LogReg_5_Fold_alpha_0_5_Easy_Test,11808,4165,0.2607525198772929,551812,49003,91633,21118,0.3011651288487044,0.18729767363482364,0.4346125533254694,0.09826841525521116
0.49,LogReg_5_Fold_alpha_0_5_Easy_Test_Transformed_100,5848,2140,0.2679018527791687,552827,47988,92022,20729,0.30165752288371145,0.18384759336946013,0.42561041587214304,0.09630083271904771
0.6,LogReg_5_Fold_alpha_0_5_Easy_Test_Transformed_98,4429,1650,0.2714262214179964,552625,48190,91953,20798,0.30147271989331476,0.18445956133426755,0.4274019742618691,0.09668061538806501
0.66,LogReg_5_Fold_alpha_0_5_Easy_Test_Transformed_95,3871,1452,0.2727785083599474,552548,48267,91928,20823,0.30138949196699955,0.18468128885774848,0.4280848950341904,0.09682355941847005
0.65,LogReg_5_Fold_alpha_balanced_Easy_Test,9788,3543,0.2657715100142525,549120,51695,90791,21960,0.2981467653248252,0.19476545662566186,0.45848817305389755,0.10322100548512682
0.72,LogReg_5_Fold_alpha_balanced_Easy_Test_Transformed_100,6711,2447,0.2671980781830094,552753,48062,92059,20692,0.3009570352270413,0.18351943663470835,0.4262667293416466,0.09635268496537111
0.76,LogReg_5_Fold_alpha_balanced_Easy_Test_Transformed_98,5598,2028,0.26593233674272226,550072,50743,91109,21642,0.2989845962561304,0.19194508252698425,0.45004478895974315,0.10144121216537784
0.79,LogReg_5_Fold_alpha_balanced_Easy_Test_Transformed_95,5003,1828,0.26760357195139806,548981,51834,90724,22027,0.2982223365510892,0.19535968638859078,0.45972097808445156,0.10350969637006248
0.5,AdaBoost_5_Fold_Easy_Test,600815,112751,0.1580106114921395,600815,0,112751,0,,0.0,0.0,0.0
0.68,AdaBoost_5_Fold_Easy_Test_Transformed_100,7310,2648,0.2659168507732476,549475,51340,90909,21842,0.29846137028230985,0.1937189027148318,0.45533964222046813,0.10255813757942503
0.74,AdaBoost_5_Fold_Easy_Test_Transformed_98,5764,2129,0.2697326745217281,552034,48781,91819,20932,0.30025963593590865,0.1856480208601254,0.43264361291695863,0.097696639133591
0.78,AdaBoost_5_Fold_Easy_Test_Transformed_95,5297,1917,0.265733296368173,552947,47868,92137,20614,0.30101340498233115,0.1828276467614478,0.4245461237594345,0.09597150088429102
0.72,BalBag_5_Fold_Easy_Test,5069,1844,0.2667438159988428,552839,47976,90053,22698,0.3211647847864844,0.20131085311881936,0.4255039866608722,0.09904339612593649
0.72,BalBag_5_Fold_Easy_Test_Transformed_100,5069,1844,0.2667438159988428,552839,47976,90053,22698,0.3211647847864844,0.20131085311881936,0.4255039866608722,0.09904339612593649
0.73,BalBag_5_Fold_Easy_Test_Transformed_98,4742,1713,0.2653756777691712,550232,50583,89074,23677,0.3188392135739294,0.20999370293833314,0.4486257328094651,0.10406885978311747
0.78,BalBag_5_Fold_Easy_Test_Transformed_95,4779,1776,0.27093821510297483,553501,47314,90321,22430,0.3216047258545538,0.1989339340671036,0.41963264183909676,0.09774008290753763
0.52,EEC_5_Fold_Easy_Test,99898,33742,0.2524842861418737,579218,21597,103012,9739,0.3107926984937452,0.08637617404723683,0.19154597298471854,0.043914648399727564
0.69,EEC_5_Fold_Easy_Test_Transformed_100,10020,3974,0.2839788480777476,542647,58168,89162,23589,0.28852575314651957,0.20921322205568021,0.5158978634335838,0.11457524601788763
0.73,EEC_5_Fold_Easy_Test_Transformed_98,10144,4009,0.2832614993287642,542647,58168,89162,23589,0.28852575314651957,0.20921322205568021,0.5158978634335838,0.11457524601788763
0.78,EEC_5_Fold_Easy_Test_Transformed_95,9936,3950,0.2844591675068414,542647,58168,89162,23589,0.28852575314651957,0.20921322205568021,0.5158978634335838,0.11457524601788763
0.51,RUSBoost_5_Fold_Easy_Test,125117,30806,0.1975718784271724,600711,104,112691,60,0.36585365853658536,0.0005321460563542673,0.0009223864976807302,0.00022983157829829337
0.33,RUSBoost_5_Fold_Easy_Test_Transformed_100,8967,2200,0.19700904450613416,549044,51771,98270,14481,0.21857453359898568,0.12843345070110243,0.4591622247252796,0.09284635198425933
0.58,RUSBoost_5_Fold_Easy_Test_Transformed_98,4698,1214,0.20534506089309879,544672,56143,97263,15488,0.21621923468889168,0.13736463534691487,0.4979379340316272,0.1003845474700308
0.72,RUSBoost_5_Fold_Easy_Test_Transformed_95,4120,964,0.18961447678992918,546677,54138,97697,15054,0.2175685050294832,0.13351544553928568,0.4801553866484555,0.09696650344887509
0.27,KBFC_5_Fold_alpha_0_5_gamma_0_0_Easy_Test,9738,3447,0.2614334470989761,552381,48434,91001,21750,0.30989969223754704,0.19290294542842193,0.4295660348910431,0.0983567042151672
0.42,KBFC_5_Fold_alpha_0_5_gamma_0_0_Easy_Test_Transformed_100,5617,2036,0.26603946164902653,552408,48407,91015,21736,0.30988124260439387,0.1927787780152726,0.4293265691656837,0.09829924632059263
0.6,KBFC_5_Fold_alpha_0_5_gamma_0_0_Easy_Test_Transformed_98,3531,1292,0.26788306033589054,551555,49260,90688,22063,0.3093392033425403,0.19567897402240336,0.43689191226685353,0.0999529125546901
0.66,KBFC_5_Fold_alpha_0_5_gamma_0_0_Easy_Test_Transformed_95,3202,1159,0.2657647328594359,550157,50658,90191,22560,0.308120953863804,0.20008691718920454,0.44929091537990795,0.10260858841368563
0.66,KBFC_5_Fold_alpha_balanced_gamma_0_0_Easy_Test,8600,3016,0.2596418732782369,549193,51622,89974,22777,0.3061465879917741,0.20201151209301912,0.45784072868533315,0.1042636560598459
0.71,KBFC_5_Fold_alpha_balanced_gamma_0_0_Easy_Test_Transformed_100,7239,2552,0.2606475334490859,549938,50877,90226,22525,0.30687174736383205,0.1997764986563312,0.45123324848560104,0.10286644823323982
0.8,KBFC_5_Fold_alpha_balanced_gamma_0_0_Easy_Test_Transformed_98,5008,1767,0.2608118081180812,551897,48918,90946,21805,0.30831554091314,0.19339074598008,0.4338586797456342,0.09911206531701343
0.83,KBFC_5_Fold_alpha_balanced_gamma_0_0_Easy_Test_Transformed_95,4756,1721,0.2657094333796511,553667,47148,91609,21142,0.3095914482354664,0.18751053205736534,0.4181603710831833,0.09570242976823447
0.71,BRFC_5_Fold_alpha_0_5_Hard_Test,3248,1987,0.3795606494746896,568497,32318,72907,39844,0.5521465591308445,0.3533804578229905,0.2866316041542869,0.10112869727537467
0.71,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_100,3248,1987,0.3795606494746896,568497,32318,72907,39844,0.5521465591308445,0.3533804578229905,0.2866316041542869,0.10112869727537467
0.73,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_98,3223,1978,0.380311478561815,568774,32041,73066,39685,0.5532861166104341,0.3519702707736517,0.284174863194118,0.10051768161599628
0.73,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_95,3173,1961,0.3819633813790417,568512,32303,72927,39824,0.5521372024345945,0.35320307580420574,0.2864985676401983,0.10107964785317686
0.7,BRFC_5_Fold_alpha_balanced_Hard_Test,2992,1794,0.37484329293773505,568615,32200,73506,39245,0.5493036601581637,0.34806786636038706,0.2855850502434568,0.10012388482635103
