p,Filename,Neg,Pos,$m$Prec,TN,FP,FN,TP,Prec,Rec,FP/P,$\hat{p}
0.48,BRFC_5_Fold_alpha_balanced_Hard_Test,9164,1770,0.1618803731479788,440944,159871,32132,80619,0.3352280760114766,0.7150180486204113,1.4179120362568847,0.3370255869814425
0.48,BRFC_5_Fold_alpha_balanced_Hard_Test_Transformed_100,9164,1770,0.1618803731479788,440944,159871,32132,80619,0.3352280760114766,0.7150180486204113,1.4179120362568847,0.3370255869814425
0.48,BRFC_5_Fold_alpha_balanced_Hard_Test_Transformed_98,9110,1766,0.16237587348289811,441047,159768,32162,80589,0.3352887579725159,0.7147519755922342,1.416998518860143,0.3368391991770908
0.48,BRFC_5_Fold_alpha_balanced_Hard_Test_Transformed_95,8769,1694,0.1619038516677817,441209,159606,32181,80570,0.3354623276264073,0.7145834626743887,1.4155617245079866,0.33658554359372506
0.5,BRFC_5_Fold_alpha_0_5_Hard_Test,9358,1702,0.15388788426763111,441124,159691,31697,81054,0.3366798895096471,0.7188761075289798,1.416315598087822,0.3373829470574551
0.5,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_100,9358,1702,0.15388788426763111,441124,159691,31697,81054,0.3366798895096471,0.7188761075289798,1.416315598087822,0.3373829470574551
0.49,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_98,9451,1660,0.14940149401494016,432328,168487,30086,82665,0.3291433076384022,0.7331642291420919,1.4943282099493573,0.35196744239495714
0.49,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_95,9325,1696,0.1538880319390255,441129,159686,31700,81051,0.33667861608311145,0.7188495002261621,1.4162712525831256,0.33737173576095275
0.5,BRFC_5_Fold_alpha_0_5_Hard_Test,9362,1721,0.15528286565009475,441126,159689,31825,80926,0.3363298214990753,0.7177408626087574,1.4162978598859433,0.3372007634892918
0.5,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_100,9362,1721,0.15528286565009475,441126,159689,31825,80926,0.3363298214990753,0.7177408626087574,1.4162978598859433,0.3372007634892918
0.5,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_98,9104,1674,0.15531638522917054,441394,159421,31866,80885,0.33659167894268144,0.7173772294702486,1.4139209408342277,0.3367677271618883
0.49,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_95,9342,1713,0.15495251017639078,441137,159678,31825,80926,0.3363451979185716,0.7177408626087574,1.4162002997756118,0.33718534795660104
0.5,BRFC_5_Fold_alpha_0_5_Hard_Test,9278,1634,0.1497434017595308,440764,160051,31851,80900,0.33575291241787747,0.7175102659843372,1.4195084744259474,0.33767163794239075
0.5,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_100,9278,1634,0.1497434017595308,440764,160051,31851,80900,0.33575291241787747,0.7175102659843372,1.4195084744259474,0.33767163794239075
0.5,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_98,8933,1576,0.1499666952136264,441008,159807,31886,80865,0.3359967092142002,0.7171998474514638,1.4173444137967735,0.3372806439768711
0.49,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_95,9236,1633,0.15024381267825926,440771,160044,31853,80898,0.33575715317379284,0.7174925277824586,1.4194463907193728,0.3376590252338256
0.5,BRFC_5_Fold_alpha_0_5_Hard_Test,9176,1678,0.15459738345310484,441088,159727,31861,80890,0.33617741057365025,0.7174215749749447,1.4166348857216344,0.3372035663134174
0.5,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_100,9176,1678,0.15459738345310484,441088,159727,31861,80890,0.33617741057365025,0.7174215749749447,1.4166348857216344,0.3372035663134174
0.5,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_98,8905,1616,0.15359756677121947,441358,159457,31901,80850,0.3364446312425356,0.7170668109373752,1.4142402284680402,0.33676912857395114
0.49,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_95,9145,1672,0.15457150781177775,441096,159719,31863,80888,0.33618307031798744,0.7174038367730663,1.4165639329141204,0.33718955219278945
0.18,"RFC_5_Fold"" + write_filename_features_Test",24016,5912,0.1975407645014702,519235,81580,72089,40662,0.3326352644753849,0.360635382391287,0.7235412546230189,0.17131141338012182
0.32,"RFC_5_Fold"" + write_filename_features_Test_Transformed_100",4883,1176,0.19409143423007097,517502,83313,71682,41069,0.33018443183097235,0.3642451064735568,0.738911406550718,0.17431043519450198
0.35,"RFC_5_Fold"" + write_filename_features_Test_Transformed_98",4240,1065,0.20075400565504242,520660,80155,72486,40265,0.3343713668825776,0.3571143493184096,0.710902785784605,0.1687580406017103
0.36,"RFC_5_Fold"" + write_filename_features_Test_Transformed_95",3861,967,0.20028997514498756,519506,81309,72169,40582,0.332936804193911,0.359925854316148,0.7211377282684854,0.17081951774608095
0.5,BRFC_5_Fold_alpha_0_5_Hard_Test,9363,1676,0.15182534649877708,441054,159761,31645,81106,0.33672524671291626,0.7193373007778201,1.4169364351535685,0.337553919329116
0.5,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_100,9363,1676,0.15182534649877708,441054,159761,31645,81106,0.33672524671291626,0.7193373007778201,1.4169364351535685,0.337553919329116
0.49,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_98,9483,1643,0.14767211936005753,432296,168519,30061,82690,0.3291681428611236,0.7333859566655728,1.494612021179413,0.35204732288253643
0.49,BRFC_5_Fold_alpha_0_5_Hard_Test_Transformed_95,9319,1670,0.15197015197015196,441059,159756,31646,81105,0.3367294829798099,0.7193284316768809,1.4168920896488724,0.33754551085673923
